File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,CHW Pump Power,CW Pump Power,Electricity/Heating,Electricity/Cooling,Electricity/Interior Lighting,Electricity/Exterior Lighting,Electricity/Interior Equipment,Electricity/Exterior Equipment,Electricity/Fans,Electricity/Pumps,Electricity/Heat Rejection,Electricity/Humidification,Electricity/Heat Recovery,Electricity/Water Systems,Electricity/Refrigeration,Electricity/Generators,Natural Gas/Heating,Natural Gas/Cooling,Natural Gas/Interior Lighting,Natural Gas/Exterior Lighting,Natural Gas/Interior Equipment,Natural Gas/Exterior Equipment,Natural Gas/Fans,Natural Gas/Pumps,Natural Gas/Heat Rejection,Natural Gas/Humidification,Natural Gas/Heat Recovery,Natural Gas/Water Systems,Natural Gas/Refrigeration,Natural Gas/Generators,Electricity:Facility [J](Hourly)
SWHC008-03 VSD Central Plant_Ex/runs/CZ11/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ11,OfS,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,89898.68,23792.96,0,29466.65,0,125539.99,28619.69,26596.74,0,0,0,0,0,3445.22,0,0,0,0,0,0,0,0,0,0,4300.14,0,0,248447387.9
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ12,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,3251430.3,1274541.22,0,3553012.2,0,1380036.49,875293.22,871625.11,0,0,0,0,0,1818340.04,0,0,0,127428.8,0,0,0,0,0,0,686940.81,0,0,8315146871
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ12,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,30038.59,,0,2726105.43,1274541.22,0,3553012.2,0,1379514.88,818068.3,868276.2,0,0,0,0,0,1821734.45,0,0,0,127428.8,0,0,0,0,0,0,686831.78,0,0,7922271113
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ12,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,6072.64,0,330691.54,197273.03,0,258328.15,0,358069.43,21554.56,33895.84,0,0,0,0,0,174718.81,0,0,0,64094.3,0,0,0,0,0,0,216292.57,0,0,1140607800
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ12,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,14930.72,,0,1550799.26,857863.39,0,1141299.43,0,551872.69,425770.26,432015.13,0,0,0,0,0,1267420.25,0,0,0,43737.51,0,0,0,0,0,0,256084.24,0,0,3496741569
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ12,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,12106.63,,0,988635.32,463682.79,0,831153.37,0,271546.93,337244.58,349207.21,0,0,0,0,0,843500.68,0,0,0,0,0,0,0,0,0,0,107769.61,0,0,2308834734
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ12,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,2127.15,,0,289206.86,197273.03,0,258328.15,0,358161.48,57450.56,61530.55,0,0,0,0,0,175005.45,0,0,0,64094.3,0,0,0,0,0,0,216294.58,0,0,1088474452
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ12,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,85754.95,0,3246541.29,1274541.22,0,3553012.2,0,1380036.41,316951.22,484632.29,0,0,0,0,0,1818333.63,0,0,0,127428.8,0,0,0,0,0,0,686940.41,0,0,8245920203
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ12,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,331075.13,197273.03,0,258328.15,0,358123.94,61363.43,61754.7,0,0,0,0,0,174723.48,0,0,0,64094.3,0,0,0,0,0,0,216291.45,0,0,1142206480
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ12,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,42624.6,0,1789346.27,857863.39,0,1141299.43,0,552654.86,231991.2,364878.61,0,0,0,0,0,1262609.24,0,0,0,43737.51,0,0,0,0,0,0,256094.97,0,0,3551894402
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ12,Nrs,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1961.54,,0,247378.36,201226.15,0,282049.05,0,135144.8,53265.54,56863.66,0,0,0,0,0,235096.78,0,0,0,65854.75,0,0,0,0,0,0,117521.57,0,0,671451934.3
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ12,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1341218.59,463682.79,0,831153.37,0,272793.18,375426.29,353750.43,0,0,0,0,0,841243.86,0,0,0,0,0,0,0,0,0,0,107766.15,0,0,2930989094
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ12,Nrs,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,5599.86,0,287781.41,201226.15,0,282049.05,0,135160.26,18903.69,29603.09,0,0,0,0,0,234979.65,0,0,0,65854.75,0,0,0,0,0,0,117523.32,0,0,697736564.8
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ12,Nrs,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,287965.47,201226.15,0,282049.05,0,135156.83,56282.38,56970.53,0,0,0,0,0,234982.95,0,0,0,65854.75,0,0,0,0,0,0,117522.8,0,0,712401807.6
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ12,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,34562.33,0,1338357.19,463682.79,0,831153.37,0,272812.77,160775.54,243994.97,0,0,0,0,0,841356.26,0,0,0,0,0,0,0,0,0,0,107769.72,0,0,2920404511
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ12,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1791970.57,857863.39,0,1141299.43,0,552699.39,490608.26,447540.4,0,0,0,0,0,1262651.18,0,0,0,43737.51,0,0,0,0,0,0,256095.81,0,0,3569084173
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ12,OfS,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,889.97,,0,48053.76,23792.96,0,29466.65,0,113959.13,22904.07,24742.31,0,0,0,0,0,3587.08,0,0,0,0,0,0,0,0,0,0,4403.43,0,0,181758700.1
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ12,OfS,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,2540.72,0,75012.79,23792.96,0,29466.65,0,113959.21,10174.73,12754.13,0,0,0,0,0,3587.06,0,0,0,0,0,0,0,0,0,0,4403.42,0,0,235880193.2
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ12,OfS,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,75168.56,23792.96,0,29466.65,0,113959.21,26590.29,24976.94,0,0,0,0,0,3587.06,0,0,0,0,0,0,0,0,0,0,4403.42,0,0,236705614
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ13,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,412089.57,197273.03,0,258328.15,0,357372.41,64420.1,65891.5,0,0,0,0,0,127459.63,0,0,0,64094.3,0,0,0,0,0,0,204217.91,0,0,1218127924
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ12,Rt3,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,8858.16,,0,814709.65,774617.57,0,436518,0,279325.83,242134.26,256281.17,0,0,0,0,0,580046.23,0,0,0,0,0,0,0,0,0,0,164667.62,0,0,2736484448
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ12,Rt3,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,25288.49,0,871960.25,774617.57,0,436518,0,279478.31,91511.83,139658.44,0,0,0,0,0,580484,0,0,0,0,0,0,0,0,0,0,164668.31,0,0,2726006436
SWHC008-03 VSD Central Plant_Ex/runs/CZ12/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ12,Rt3,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,872363.39,774617.57,0,436518,0,279340.14,257639.16,257603.21,0,0,0,0,0,580319.08,0,0,0,0,0,0,0,0,0,0,164668.4,0,0,2730110499
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ13,ECC,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,38918.98,0,1579359.43,350734.07,0,936314.72,0,420095.88,189986.07,318659.25,0,0,0,0,0,390060.83,0,0,0,68627.6,0,0,0,0,0,0,424497.98,0,0,3080300287
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ13,ECC,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1583562.41,350734.07,0,936314.72,0,420033.29,432973.08,408621.72,0,0,0,0,0,389981.32,0,0,0,68627.6,0,0,0,0,0,0,424530.67,0,0,3112158161
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ13,ECC,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,13632.7,,0,978536.23,350734.07,0,936314.72,0,420031.77,376283.84,400186.78,0,0,0,0,0,390292.73,0,0,0,68627.6,0,0,0,0,0,0,424536.73,0,0,2568777826
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ13,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,6335.18,0,411662.4,197273.03,0,258328.15,0,357443.85,25439.93,37731.87,0,0,0,0,0,127464.47,0,0,0,64094.3,0,0,0,0,0,0,204216.74,0,0,1216235121
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ13,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,2219.11,,0,351994.9,197273.03,0,258328.15,0,357795.01,60068.39,65746.58,0,0,0,0,0,127426.78,0,0,0,64094.3,0,0,0,0,0,0,204220.41,0,0,1156946002
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ13,Nrs,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,2040.85,,0,309723.34,201226.15,0,282049.05,0,154975.67,55856.14,60895.83,0,0,0,0,0,241153.55,0,0,0,65854.75,0,0,0,0,0,0,111019.73,0,0,748130539.8
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ13,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,88225.95,0,3959676.96,1274541.22,0,3553012.2,0,1475485.62,378655.41,545710.72,0,0,0,0,0,1884629.66,0,0,0,127428.8,0,0,0,0,0,0,647903.98,0,0,8574634561
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ13,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,2155921.05,857863.39,0,1141299.43,0,623407.74,509111.99,472137.67,0,0,0,0,0,1357925.77,0,0,0,43737.51,0,0,0,0,0,0,241872.87,0,0,3722676159
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ13,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,15428.13,,0,1867777.76,857863.39,0,1141299.43,0,622479.96,443776.87,458512.75,0,0,0,0,0,1361534.13,0,0,0,43737.51,0,0,0,0,0,0,241883,0,0,3642293927
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ13,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,3965022.89,1274541.22,0,3553012.2,0,1475485.16,910776.16,919915.67,0,0,0,0,0,1884640.72,0,0,0,127428.8,0,0,0,0,0,0,647903.98,0,0,8636633315
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ13,Hsp,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,44044.61,0,2152439.8,857863.39,0,1141299.43,0,623414.73,265155.88,400202.44,0,0,0,0,0,1357913.18,0,0,0,43737.51,0,0,0,0,0,0,241896.42,0,0,3707322156
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ13,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,30904.15,,0,3249315.49,1274541.22,0,3553012.2,0,1474175.74,846523.9,917173.4,0,0,0,0,0,1886940.23,0,0,0,127428.8,0,0,0,0,0,0,647908.91,0,0,8293031937
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ13,Nrs,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,360836.92,201226.15,0,282049.05,0,154954.68,59156.76,60963.12,0,0,0,0,0,240907.52,0,0,0,65854.75,0,0,0,0,0,0,111014.69,0,0,767450643.7
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ13,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,35383.86,0,1592910.72,463682.79,0,831153.37,0,296217.16,184532.76,267145.88,0,0,0,0,0,816312.79,0,0,0,0,0,0,0,0,0,0,101808.18,0,0,3048808070
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ13,Nrs,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,5826.28,0,360581.23,201226.15,0,282049.05,0,154958.22,22727.45,33670.15,0,0,0,0,0,240977.36,0,0,0,65854.75,0,0,0,0,0,0,111020.67,0,0,752641627
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ13,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1595826.53,463682.79,0,831153.37,0,296275.65,386895.92,371262.77,0,0,0,0,0,816244.41,0,0,0,0,0,0,0,0,0,0,101807.72,0,0,3062505158
SWHC008-03 VSD Central Plant_Ex/runs/CZ14/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ14,ECC,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,13603.35,,0,1212773.22,350734.07,0,936314.72,0,472722.23,385912.75,355540.26,0,0,0,0,0,384295.73,0,0,0,68627.6,0,0,0,0,0,0,401656.22,0,0,2888811250
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ13,OfS,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,2636.73,0,98951.53,23792.96,0,29466.65,0,120835.59,12406.61,15336.89,0,0,0,0,0,2332.8,0,0,0,0,0,0,0,0,0,0,4192.69,0,0,253726749.9
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ13,Rt3,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1027979.24,774617.57,0,436518,0,310680.93,272729.34,278062.14,0,0,0,0,0,584913.72,0,0,0,0,0,0,0,0,0,0,155568.84,0,0,2860089359
SWHC008-03 VSD Central Plant_Ex/runs/CZ14/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ14,ECC,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1602689.68,350734.07,0,936314.72,0,472732.98,437952.9,365622.74,0,0,0,0,0,385163.31,0,0,0,68627.6,0,0,0,0,0,0,401681.34,0,0,2959516487
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ13,OfS,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,923.61,,0,63406.81,23792.96,0,29466.65,0,120835.48,23954.9,27051.18,0,0,0,0,0,2332.81,0,0,0,0,0,0,0,0,0,0,4192.69,0,0,194918072.8
SWHC008-03 VSD Central Plant_Ex/runs/CZ14/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ14,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,2211.7,,0,409015.9,197273.03,0,258328.15,0,365406.85,60524.66,57735.65,0,0,0,0,0,105044.96,0,0,0,64094.3,0,0,0,0,0,0,193655.86,0,0,1263430135
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ13,OfS,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,99133.61,23792.96,0,29466.65,0,120835.59,27939.93,27190.07,0,0,0,0,0,2332.8,0,0,0,0,0,0,0,0,0,0,4192.69,0,0,254378518.2
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ13,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,12394.4,,0,1147691.21,463682.79,0,831153.37,0,295099.05,348049.78,368112.23,0,0,0,0,0,818445.84,0,0,0,0,0,0,0,0,0,0,101811.57,0,0,2470684290
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ13,Rt3,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,9318.95,,0,937386.98,774617.57,0,436518,0,310751.82,256293.98,276929.2,0,0,0,0,0,584857.62,0,0,0,0,0,0,0,0,0,0,155570.72,0,0,2861162133
SWHC008-03 VSD Central Plant_Ex/runs/CZ14/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ14,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,466675.77,197273.03,0,258328.15,0,365310.2,65109.24,57889.44,0,0,0,0,0,104865.87,0,0,0,64094.3,0,0,0,0,0,0,193649.93,0,0,1319374879
SWHC008-03 VSD Central Plant_Ex/runs/CZ13/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ13,Rt3,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,26603.98,0,1027746.49,774617.57,0,436518,0,310642.37,107584.01,157636.19,0,0,0,0,0,584880.63,0,0,0,0,0,0,0,0,0,0,155568.41,0,0,2856014581
SWHC008-03 VSD Central Plant_Ex/runs/CZ14/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ14,ECC,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,38835.19,0,1600893.64,350734.07,0,936314.72,0,472836.16,207655.33,324951.14,0,0,0,0,0,384957.18,0,0,0,68627.6,0,0,0,0,0,0,401659.3,0,0,2932827960
SWHC008-03 VSD Central Plant_Ex/runs/CZ14/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ14,ESe,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,6314.01,0,466599.15,197273.03,0,258328.15,0,365307.31,29060.45,40074.45,0,0,0,0,0,104850.83,0,0,0,64094.3,0,0,0,0,0,0,193649.05,0,0,1317787962
SWHC008-03 VSD Central Plant_Ex/runs/CZ14/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ14,EUn,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,30916.82,,0,3475972.17,1274541.22,0,3553012.2,0,1724907.21,855119.97,803746.38,0,0,0,0,0,2213242.42,0,0,0,127428.8,0,0,0,0,0,0,613907.35,0,0,7920773537
SWHC008-03 VSD Central Plant_Ex/runs/CZ14/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ14,Nrs,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,5861.97,0,402584.52,201226.15,0,282049.05,0,182466.99,25936.65,35123.66,0,0,0,0,0,268685.91,0,0,0,65854.75,0,0,0,0,0,0,105315.4,0,0,814092865.2
SWHC008-03 VSD Central Plant_Ex/runs/CZ14/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ14,OfL,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,12604.74,,0,1145330.42,463682.79,0,831153.37,0,330734.78,355732.91,327589.72,0,0,0,0,0,833578.44,0,0,0,0,0,0,0,0,0,0,96585.57,0,0,2324421815
SWHC008-03 VSD Central Plant_Ex/runs/CZ14/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ14,Nrs,0,cPVVE,Ex,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,2053.36,,0,345908.33,201226.15,0,282049.05,0,182475.66,56286.36,53684.97,0,0,0,0,0,268909.95,0,0,0,65854.75,0,0,0,0,0,0,105315.08,0,0,767838479
