File Name,Net Site EUI (kWh/m2),Net Source EUI (kWh/m2),Total Energy/Net Site Energy (kWh),Total Energy/Net Source Energy (kWh)
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,27477.190000000002,1811.81,916.75,1557.5,457.71,10338.53,0.0,444.12,0.0,0.0,0.0,0.0,11950.78,0.0,0.0,1811.81,916.75,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,28763.49,2572.09,1442.76,1557.5,457.71,10338.53,0.0,444.12,0.0,0.0,0.0,0.0,11950.78,0.0,0.0,2572.09,1442.76,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,29325.45,2751.21,1825.61,1557.5,457.71,10338.53,0.0,444.12,0.0,0.0,0.0,0.0,11950.78,0.0,0.0,2751.21,1825.61,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,30192.92,2959.26,2485.02,1557.5,457.71,10338.53,0.0,444.12,0.0,0.0,0.0,0.0,11950.78,0.0,0.0,2959.26,2485.02,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,32830.57,3288.23,4793.69,1557.5,457.71,10338.53,0.0,444.12,0.0,0.0,0.0,0.0,11950.78,0.0,0.0,3288.23,4793.69,0.00,0.00,8268.27,2070.26
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,38853.74,4488.24,2457.95,1774.64,457.71,16701.91,0.0,1029.26,0.0,0.0,0.0,0.0,11944.02,0.0,0.0,4488.24,2457.95,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,37694.69,3569.5,2217.65,1774.64,457.71,16701.91,0.0,1029.26,0.0,0.0,0.0,0.0,11944.02,0.0,0.0,3569.50,2217.65,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,40050.51,4958.38,3184.58,1774.64,457.71,16701.91,0.0,1029.26,0.0,0.0,0.0,0.0,11944.02,0.0,0.0,4958.38,3184.58,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,39294.02,4672.22,2714.25,1774.64,457.71,16701.91,0.0,1029.26,0.0,0.0,0.0,0.0,11944.02,0.0,0.0,4672.22,2714.25,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,38072.17,3715.77,2448.85,1774.64,457.71,16701.91,0.0,1029.26,0.0,0.0,0.0,0.0,11944.02,0.0,0.0,3715.77,2448.85,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,41043.53,5282.01,3853.97,1774.64,457.71,16701.91,0.0,1029.26,0.0,0.0,0.0,0.0,11944.02,0.0,0.0,5282.01,3853.97,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,42435.19,5650.99,4876.64,1774.64,457.71,16701.91,0.0,1029.26,0.0,0.0,0.0,0.0,11944.02,0.0,0.0,5650.99,4876.64,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,44625.24,6079.59,6638.1,1774.64,457.71,16701.91,0.0,1029.26,0.0,0.0,0.0,0.0,11944.02,0.0,0.0,6079.59,6638.10,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,51469.96,6757.3,12805.11,1774.64,457.71,16701.91,0.0,1029.26,0.0,0.0,0.0,0.0,11944.02,0.0,0.0,6757.30,12805.11,0.00,0.00,13440.28,3261.63
CZ06/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,31502.29,5917.63,920.12,1557.5,457.71,10338.53,0.0,359.85,0.0,0.0,0.0,0.0,11950.95,0.0,0.0,0.00,920.12,5917.63,0.00,8268.27,2070.26
CZ06/SFm&1&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,31412.33,5917.63,830.16,1557.5,457.71,10338.53,0.0,359.85,0.0,0.0,0.0,0.0,11950.95,0.0,0.0,0.00,830.16,5917.63,0.00,8268.27,2070.26
CZ06/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,31599.97,5917.63,1017.8,1557.5,457.71,10338.53,0.0,359.85,0.0,0.0,0.0,0.0,11950.95,0.0,0.0,0.00,1017.80,5917.63,0.00,8268.27,2070.26
CZ06/SFm&1&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,31499.45,5917.63,917.28,1557.5,457.71,10338.53,0.0,359.85,0.0,0.0,0.0,0.0,11950.95,0.0,0.0,0.00,917.28,5917.63,0.00,8268.27,2070.26
CZ06/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,31775.73,5917.63,1193.57,1557.5,457.71,10338.53,0.0,359.85,0.0,0.0,0.0,0.0,11950.95,0.0,0.0,0.00,1193.57,5917.63,0.00,8268.27,2070.26
CZ06/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,32024.88,5917.63,1442.71,1557.5,457.71,10338.53,0.0,359.85,0.0,0.0,0.0,0.0,11950.95,0.0,0.0,0.00,1442.71,5917.63,0.00,8268.27,2070.26
CZ06/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,32405.47,5917.63,1823.3,1557.5,457.71,10338.53,0.0,359.85,0.0,0.0,0.0,0.0,11950.95,0.0,0.0,0.00,1823.30,5917.63,0.00,8268.27,2070.26
CZ06/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,33058.82,5917.63,2476.65,1557.5,457.71,10338.53,0.0,359.85,0.0,0.0,0.0,0.0,11950.95,0.0,0.0,0.00,2476.65,5917.63,0.00,8268.27,2070.26
CZ06/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,35375.69,5917.63,4793.52,1557.5,457.71,10338.53,0.0,359.85,0.0,0.0,0.0,0.0,11950.95,0.0,0.0,0.00,4793.52,5917.63,0.00,8268.27,2070.26
CZ06/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,46270.14,12072.93,2457.94,1774.64,457.71,16701.91,0.0,861.05,0.0,0.0,0.0,0.0,11943.95,0.0,0.0,0.00,2457.94,12072.93,0.00,13440.28,3261.63
CZ06/SFm&2&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,46029.84,12072.93,2217.64,1774.64,457.71,16701.91,0.0,861.05,0.0,0.0,0.0,0.0,11943.95,0.0,0.0,0.00,2217.64,12072.93,0.00,13440.28,3261.63
CZ06/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,46531.09,12072.93,2718.89,1774.64,457.71,16701.91,0.0,861.05,0.0,0.0,0.0,0.0,11943.95,0.0,0.0,0.00,2718.89,12072.93,0.00,13440.28,3261.63
CZ06/SFm&2&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,46262.55,12072.93,2450.35,1774.64,457.71,16701.91,0.0,861.05,0.0,0.0,0.0,0.0,11943.95,0.0,0.0,0.00,2450.35,12072.93,0.00,13440.28,3261.63
CZ06/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,47000.61,12072.93,3188.41,1774.64,457.71,16701.91,0.0,861.05,0.0,0.0,0.0,0.0,11943.95,0.0,0.0,0.00,3188.41,12072.93,0.00,13440.28,3261.63
CZ06/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,47666.149999999994,12072.93,3853.95,1774.64,457.71,16701.91,0.0,861.05,0.0,0.0,0.0,0.0,11943.95,0.0,0.0,0.00,3853.95,12072.93,0.00,13440.28,3261.63
CZ06/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,48682.84,12072.93,4870.64,1774.64,457.71,16701.91,0.0,861.05,0.0,0.0,0.0,0.0,11943.95,0.0,0.0,0.00,4870.64,12072.93,0.00,13440.28,3261.63
CZ06/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,50428.149999999994,12072.93,6615.95,1774.64,457.71,16701.91,0.0,861.05,0.0,0.0,0.0,0.0,11943.95,0.0,0.0,0.00,6615.95,12072.93,0.00,13440.28,3261.63
CZ06/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,56617.27,12072.93,12805.07,1774.64,457.71,16701.91,0.0,861.05,0.0,0.0,0.0,0.0,11943.95,0.0,0.0,0.00,12805.07,12072.93,0.00,13440.28,3261.63
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,27296.22,1932.56,713.94,1557.5,457.71,10338.53,0.0,369.61,0.0,0.0,0.0,0.0,11926.36,0.0,0.0,1932.56,713.94,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,26832.37,1538.51,644.14,1557.5,457.71,10338.53,0.0,369.61,0.0,0.0,0.0,0.0,11926.36,0.0,0.0,1538.51,644.14,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,27708.92,2134.2,925.0,1557.5,457.71,10338.53,0.0,369.61,0.0,0.0,0.0,0.0,11926.36,0.0,0.0,2134.20,925.00,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,27449.57,2011.47,788.39,1557.5,457.71,10338.53,0.0,369.61,0.0,0.0,0.0,0.0,11926.36,0.0,0.0,2011.47,788.39,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,26962.26,1601.25,711.3,1557.5,457.71,10338.53,0.0,369.61,0.0,0.0,0.0,0.0,11926.36,0.0,0.0,1601.25,711.30,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,28042.16,2273.01,1119.43,1557.5,457.71,10338.53,0.0,369.61,0.0,0.0,0.0,0.0,11926.36,0.0,0.0,2273.01,1119.43,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,28497.47,2431.27,1416.48,1557.5,457.71,10338.53,0.0,369.61,0.0,0.0,0.0,0.0,11926.36,0.0,0.0,2431.27,1416.48,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,29192.93,2615.1,1928.12,1557.5,457.71,10338.53,0.0,369.61,0.0,0.0,0.0,0.0,11926.36,0.0,0.0,2615.10,1928.12,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,31274.89,2905.77,3719.41,1557.5,457.71,10338.53,0.0,369.61,0.0,0.0,0.0,0.0,11926.36,0.0,0.0,2905.77,3719.41,0.00,0.00,8268.27,2070.26
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,37232.44,3893.29,1693.41,1774.64,457.71,16701.91,0.0,793.51,0.0,0.0,0.0,0.0,11917.96,0.0,0.0,3893.29,1693.41,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,36270.36,3096.77,1527.85,1774.64,457.71,16701.91,0.0,793.51,0.0,0.0,0.0,0.0,11917.96,0.0,0.0,3096.77,1527.85,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,38140.66,4300.89,2194.03,1774.64,457.71,16701.91,0.0,793.51,0.0,0.0,0.0,0.0,11917.96,0.0,0.0,4300.89,2194.03,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,37568.53,4052.8,1869.99,1774.64,457.71,16701.91,0.0,793.51,0.0,0.0,0.0,0.0,11917.96,0.0,0.0,4052.80,1869.99,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,36556.47,3223.58,1687.14,1774.64,457.71,16701.91,0.0,793.51,0.0,0.0,0.0,0.0,11917.96,0.0,0.0,3223.58,1687.14,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,38882.41,4581.47,2655.2,1774.64,457.71,16701.91,0.0,793.51,0.0,0.0,0.0,0.0,11917.96,0.0,0.0,4581.47,2655.20,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,39906.89,4901.37,3359.77,1774.64,457.71,16701.91,0.0,793.51,0.0,0.0,0.0,0.0,11917.96,0.0,0.0,4901.37,3359.77,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,41492.03,5272.95,4573.34,1774.64,457.71,16701.91,0.0,793.51,0.0,0.0,0.0,0.0,11917.96,0.0,0.0,5272.95,4573.34,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,46328.36,5860.5,8822.12,1774.64,457.71,16701.91,0.0,793.51,0.0,0.0,0.0,0.0,11917.96,0.0,0.0,5860.50,8822.12,0.00,0.00,13440.28,3261.63
CZ07/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,30503.24,5214.17,713.91,1557.5,457.71,10338.53,0.0,294.86,0.0,0.0,0.0,0.0,11926.55,0.0,0.0,0.00,713.91,5214.17,0.00,8268.27,2070.26
CZ07/SFm&1&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,30433.440000000002,5214.17,644.11,1557.5,457.71,10338.53,0.0,294.86,0.0,0.0,0.0,0.0,11926.55,0.0,0.0,0.00,644.11,5214.17,0.00,8268.27,2070.26
CZ07/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,30579.030000000002,5214.17,789.7,1557.5,457.71,10338.53,0.0,294.86,0.0,0.0,0.0,0.0,11926.55,0.0,0.0,0.00,789.70,5214.17,0.00,8268.27,2070.26
CZ07/SFm&1&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,30501.030000000002,5214.17,711.7,1557.5,457.71,10338.53,0.0,294.86,0.0,0.0,0.0,0.0,11926.55,0.0,0.0,0.00,711.70,5214.17,0.00,8268.27,2070.26
CZ07/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,30715.4,5214.17,926.07,1557.5,457.71,10338.53,0.0,294.86,0.0,0.0,0.0,0.0,11926.55,0.0,0.0,0.00,926.07,5214.17,0.00,8268.27,2070.26
CZ07/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,30908.71,5214.17,1119.38,1557.5,457.71,10338.53,0.0,294.86,0.0,0.0,0.0,0.0,11926.55,0.0,0.0,0.00,1119.38,5214.17,0.00,8268.27,2070.26
CZ07/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,31204.0,5214.17,1414.67,1557.5,457.71,10338.53,0.0,294.86,0.0,0.0,0.0,0.0,11926.55,0.0,0.0,0.00,1414.67,5214.17,0.00,8268.27,2070.26
CZ07/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,31710.93,5214.17,1921.6,1557.5,457.71,10338.53,0.0,294.86,0.0,0.0,0.0,0.0,11926.55,0.0,0.0,0.00,1921.60,5214.17,0.00,8268.27,2070.26
CZ07/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,33508.55,5214.17,3719.22,1557.5,457.71,10338.53,0.0,294.86,0.0,0.0,0.0,0.0,11926.55,0.0,0.0,0.00,3719.22,5214.17,0.00,8268.27,2070.26
CZ07/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,43650.6,10458.35,1693.59,1774.64,457.71,16701.91,0.0,646.82,0.0,0.0,0.0,0.0,11917.57,0.0,0.0,0.00,1693.59,10458.35,0.00,13440.28,3261.63
CZ07/SFm&2&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,43485.020000000004,10458.35,1528.01,1774.64,457.71,16701.91,0.0,646.82,0.0,0.0,0.0,0.0,11917.57,0.0,0.0,0.00,1528.01,10458.35,0.00,13440.28,3261.63
CZ07/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,43830.399999999994,10458.35,1873.38,1774.64,457.71,16701.91,0.0,646.82,0.0,0.0,0.0,0.0,11917.57,0.0,0.0,0.00,1873.38,10458.35,0.00,13440.28,3261.63
CZ07/SFm&2&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,43645.369999999995,10458.35,1688.36,1774.64,457.71,16701.91,0.0,646.82,0.0,0.0,0.0,0.0,11917.57,0.0,0.0,0.00,1688.36,10458.35,0.00,13440.28,3261.63
CZ07/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,44153.91,10458.35,2196.9,1774.64,457.71,16701.91,0.0,646.82,0.0,0.0,0.0,0.0,11917.57,0.0,0.0,0.00,2196.90,10458.35,0.00,13440.28,3261.63
CZ07/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,44612.49,10458.35,2655.48,1774.64,457.71,16701.91,0.0,646.82,0.0,0.0,0.0,0.0,11917.57,0.0,0.0,0.00,2655.48,10458.35,0.00,13440.28,3261.63
CZ07/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,45313.009999999995,10458.35,3356.0,1774.64,457.71,16701.91,0.0,646.82,0.0,0.0,0.0,0.0,11917.57,0.0,0.0,0.00,3356.00,10458.35,0.00,13440.28,3261.63
CZ07/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,46515.58,10458.35,4558.57,1774.64,457.71,16701.91,0.0,646.82,0.0,0.0,0.0,0.0,11917.57,0.0,0.0,0.00,4558.57,10458.35,0.00,13440.28,3261.63
CZ07/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,50780.05,10458.35,8823.04,1774.64,457.71,16701.91,0.0,646.82,0.0,0.0,0.0,0.0,11917.57,0.0,0.0,0.00,8823.04,10458.35,0.00,13440.28,3261.63
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,29033.059999999998,2085.9,2079.64,1557.5,457.71,10338.53,0.0,658.32,0.0,0.0,0.0,0.0,11855.45,0.0,0.0,2085.90,2079.64,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,28413.57,1669.72,1876.33,1557.5,457.71,10338.53,0.0,658.32,0.0,0.0,0.0,0.0,11855.45,0.0,0.0,1669.72,1876.33,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,29860.83,2298.87,2694.44,1557.5,457.71,10338.53,0.0,658.32,0.0,0.0,0.0,0.0,11855.45,0.0,0.0,2298.87,2694.44,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,29333.260000000002,2169.24,2296.49,1557.5,457.71,10338.53,0.0,658.32,0.0,0.0,0.0,0.0,11855.45,0.0,0.0,2169.24,2296.49,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,28675.449999999997,1735.98,2071.95,1557.5,457.71,10338.53,0.0,658.32,0.0,0.0,0.0,0.0,11855.45,0.0,0.0,1735.98,2071.95,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,30573.79,2445.47,3260.8,1557.5,457.71,10338.53,0.0,658.32,0.0,0.0,0.0,0.0,11855.45,0.0,0.0,2445.47,3260.80,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,31606.21,2612.62,4126.07,1557.5,457.71,10338.53,0.0,658.32,0.0,0.0,0.0,0.0,11855.45,0.0,0.0,2612.62,4126.07,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,33290.71,2806.77,5616.43,1557.5,457.71,10338.53,0.0,658.32,0.0,0.0,0.0,0.0,11855.45,0.0,0.0,2806.77,5616.43,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,38815.55,3113.76,10834.27,1557.5,457.71,10338.53,0.0,658.32,0.0,0.0,0.0,0.0,11855.45,0.0,0.0,3113.76,10834.27,0.00,0.00,8268.27,2070.26
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,41469.369999999995,3993.89,5185.28,1774.64,457.71,16701.91,0.0,1503.22,0.0,0.0,0.0,0.0,11852.71,0.0,0.0,3993.89,5185.28,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,40158.06,3189.52,4678.34,1774.64,457.71,16701.91,0.0,1503.22,0.0,0.0,0.0,0.0,11852.71,0.0,0.0,3189.52,4678.34,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,43413.9,4405.51,6718.2,1774.64,457.71,16701.91,0.0,1503.22,0.0,0.0,0.0,0.0,11852.71,0.0,0.0,4405.51,6718.20,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,42171.14,4154.97,5725.97,1774.64,457.71,16701.91,0.0,1503.22,0.0,0.0,0.0,0.0,11852.71,0.0,0.0,4154.97,5725.97,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,40773.880000000005,3317.59,5166.09,1774.64,457.71,16701.91,0.0,1503.22,0.0,0.0,0.0,0.0,11852.71,0.0,0.0,3317.59,5166.09,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,45109.369999999995,4688.85,8130.32,1774.64,457.71,16701.91,0.0,1503.22,0.0,0.0,0.0,0.0,11852.71,0.0,0.0,4688.85,8130.32,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,47589.86,5011.91,10287.75,1774.64,457.71,16701.91,0.0,1503.22,0.0,0.0,0.0,0.0,11852.71,0.0,0.0,5011.91,10287.75,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,51681.08,5387.15,14003.73,1774.64,457.71,16701.91,0.0,1503.22,0.0,0.0,0.0,0.0,11852.71,0.0,0.0,5387.15,14003.73,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,65284.350000000006,5980.5,27013.65,1774.64,457.71,16701.91,0.0,1503.22,0.0,0.0,0.0,0.0,11852.71,0.0,0.0,5980.50,27013.65,0.00,0.00,13440.28,3261.63
CZ08/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,32453.0,5586.74,2079.6,1557.5,457.71,10338.53,0.0,577.25,0.0,0.0,0.0,0.0,11855.66,0.0,0.0,0.00,2079.60,5586.74,0.00,8268.27,2070.26
CZ08/SFm&1&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,32249.69,5586.74,1876.28,1557.5,457.71,10338.53,0.0,577.25,0.0,0.0,0.0,0.0,11855.66,0.0,0.0,0.00,1876.28,5586.74,0.00,8268.27,2070.26
