EnergyImpactID,Version,VersionSource,LastMod,PA,BldgType,BldgVint,BldgLoc,BldgHVAC,NormUnit,NumUnit,MeasArea,ScaleBasis,APreWBkWh,APreWBkW,APreWBtherm,AStdWBkWh,AStdWBkW,AStdWBtherm,APreEUkWh,APreEUkW,APreEUtherm,AStdEUkWh,AStdEUkW,AStdEUtherm,ElecImpactProfileID,GasImpactProfileID,Flag,SourceDesc,APreUseWBkWh,APreUseWBtherm,AStdUseWBkWh,AStdUseWBtherm,AMsrUseWBkWh,AMsrUseWBtherm,APreUseEUkWh,APreUseEUtherm,AStdUseEUkWh,AStdUseEUtherm,AMsrUseEUkWh,AMsrUseEUtherm
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ14,rNCEH,Area-ft2-BA,1240,1240,None,1.61,,-0.000117,,,,,,,,,,,,20,"",10.263,0.25313,,,8.6493,0.25325,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ14,rNCGF,Area-ft2-BA,1240,1240,None,0.0529,,0.0688,,,,,,,,,,,,20,"",3.5920,0.57138,,,3.5391,0.50258,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:57,Any,DMo,Ex,CZ14,rWtd,Area-ft2-BA,1240,1240,None,1.06,,0.0469,,,,,,,,,,,,20,"",8.0220,0.47304,,,6.9591,0.42612,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ15,rDXGF,Area-ft2-BA,1240,1240,None,1.5,,0.0196,,,,,,,,,,,,20,"",10.541,0.33213,,,9.0386,0.31248,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ15,rDXHP,Area-ft2-BA,1240,1240,None,1.65,,0.000143,,,,,,,,,,,,20,"",11.418,0.25378,,,9.7640,0.25364,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ15,rNCEH,Area-ft2-BA,1240,1240,None,0.612,,-6e-05,,,,,,,,,,,,20,"",5.8555,0.25203,,,5.2433,0.25209,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ15,rNCGF,Area-ft2-BA,1240,1240,None,0.0184,,0.027,,,,,,,,,,,,20,"",3.4302,0.37345,,,3.4118,0.34640,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:57,Any,DMo,Ex,CZ15,rWtd,Area-ft2-BA,1240,1240,None,1.52,,0.0172,,,,,,,,,,,,20,"",10.650,0.32234,,,9.1290,0.30513,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ16,rDXGF,Area-ft2-BA,1240,1240,None,0.74,,0.0488,,,,,,,,,,,,20,"",6.7819,0.40076,,,6.0423,0.35192,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ16,rDXHP,Area-ft2-BA,1240,1240,None,1.57,,7e-06,,,,,,,,,,,,20,"",10.597,0.25605,,,9.0307,0.25604,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ16,rNCEH,Area-ft2-BA,1240,1240,None,1.59,,-0.000127,,,,,,,,,,,,20,"",8.3412,0.25508,,,6.7515,0.25520,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ16,rNCGF,Area-ft2-BA,1240,1240,None,0.0478,,0.0741,,,,,,,,,,,,20,"",3.5037,0.49713,,,3.4559,0.42300,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:57,Any,DMo,Ex,CZ16,rWtd,Area-ft2-BA,1240,1240,None,0.742,,0.0465,,,,,,,,,,,,20,"",6.7249,0.39694,,,5.9841,0.35046,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,MFm,Ex,CZ01,rDXGF,Area-ft2-BA,1020,1020,None,,,,,,,,,,,,,,,20,"",3.1185,0.40699,,,,,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,MFm,Ex,CZ01,rDXHP,Area-ft2-BA,1020,1020,None,,,,,,,,,,,,,,,20,"",4.9987,0.36776,,,,,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,MFm,Ex,CZ01,rNCEH,Area-ft2-BA,1020,1020,None,0.427,,0.000557,,,,,,,,,,,,20,"",3.8230,0.36779,,,3.3960,0.36723,,,,,,
