File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Value/Program Version and Build (),Value/Weather File (),Area/Conditioned Total (m2),Electricity Intensity/HVAC (kWh/m2),Natural Gas Intensity/HVAC (kWh/m2),Electricity/Heating (kWh),Electricity/Cooling (kWh),Electricity/Interior Lighting (kWh),Electricity/Exterior Lighting (kWh),Electricity/Interior Equipment (kWh),Electricity/Exterior Equipment (kWh),Electricity/Fans (kWh),Electricity/Pumps (kWh),Electricity/Heat Rejection (kWh),Electricity/Humidification (kWh),Electricity/Heat Recovery (kWh),Electricity/Water Systems (kWh),Electricity/Refrigeration (kWh),Electricity/Generators (kWh),Natural Gas/Heating (kWh),Natural Gas/Cooling (kWh),Natural Gas/Interior Lighting (kWh),Natural Gas/Exterior Lighting (kWh),Natural Gas/Interior Equipment (kWh),Natural Gas/Exterior Equipment (kWh),Natural Gas/Fans (kWh),Natural Gas/Pumps (kWh),Natural Gas/Heat Rejection (kWh),Natural Gas/Humidification (kWh),Natural Gas/Heat Recovery (kWh),Natural Gas/Water Systems (kWh),Natural Gas/Refrigeration (kWh),Natural Gas/Generators (kWh)
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ01/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD/instance-out.sql,CZ01,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:31",CA_EUREKA - USA Custom-725940 WMO#=725940,135.06,0.03,27.84,0.0,0.04,687.53,457.71,4132.7,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.35,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3576.97,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ01/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI/instance-out.sql,CZ01,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:31",CA_EUREKA - USA Custom-725940 WMO#=725940,135.06,0.03,27.64,0.0,0.04,687.53,457.71,4132.7,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.35,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3549.07,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ01/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI/instance-out.sql,CZ01,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:31",CA_EUREKA - USA Custom-725940 WMO#=725940,135.06,0.03,27.04,0.0,0.04,687.53,457.71,4132.7,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.35,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3468.75,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ01/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ01,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:31",CA_EUREKA - USA Custom-725940 WMO#=725940,135.06,0.03,36.96,0.0,0.04,687.53,457.71,4132.7,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.61,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4808.17,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ01/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ01,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:31",CA_EUREKA - USA Custom-725940 WMO#=725940,135.06,0.03,37.65,0.0,0.04,687.53,457.71,4132.7,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.61,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4901.75,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ02/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI/instance-out.sql,CZ02,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:31",CA_NAPA-CO - USA Custom-724955 WMO#=724955,135.06,1.15,29.15,0.0,122.75,687.53,457.71,4132.7,0.0,32.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.68,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3762.54,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ02/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD/instance-out.sql,CZ02,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:40",CA_NAPA-CO - USA Custom-724955 WMO#=724955,135.06,1.15,29.15,0.0,122.75,687.53,457.71,4132.7,0.0,32.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.68,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3762.54,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ02/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI/instance-out.sql,CZ02,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:38",CA_NAPA-CO - USA Custom-724955 WMO#=724955,135.06,1.15,27.31,0.0,122.75,687.53,457.71,4132.7,0.0,32.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.68,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3513.49,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ02/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD/instance-out.sql,CZ02,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:40",CA_NAPA-CO - USA Custom-724955 WMO#=724955,135.06,1.15,26.7,0.0,122.75,687.53,457.71,4132.7,0.0,32.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.68,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3430.92,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ02/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI/instance-out.sql,CZ02,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:38",CA_NAPA-CO - USA Custom-724955 WMO#=724955,135.06,1.15,26.5,0.0,122.75,687.53,457.71,4132.7,0.0,32.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.68,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3404.54,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ02/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI/instance-out.sql,CZ02,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:38",CA_NAPA-CO - USA Custom-724955 WMO#=724955,135.06,1.15,25.94,0.0,122.75,687.53,457.71,4132.7,0.0,32.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.68,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3328.6,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ02/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ02,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:40",CA_NAPA-CO - USA Custom-724955 WMO#=724955,135.06,1.15,34.23,0.0,122.98,687.53,457.71,4132.7,0.0,32.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.28,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4449.71,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ02/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ02,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:38",CA_NAPA-CO - USA Custom-724955 WMO#=724955,135.06,1.15,34.86,0.0,122.98,687.53,457.71,4132.7,0.0,32.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.28,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4534.71,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ03/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI/instance-out.sql,CZ03,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:40",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,27.87,0.0,31.56,687.53,457.71,4132.7,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3755.79,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ03/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD/instance-out.sql,CZ03,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.81 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:48",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,27.87,0.0,31.56,687.53,457.71,4132.7,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3755.79,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ03/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI/instance-out.sql,CZ03,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:40",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,26.03,0.0,31.56,687.53,457.71,4132.7,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3507.34,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ03/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD/instance-out.sql,CZ03,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.87 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:49",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,25.42,0.0,31.56,687.53,457.71,4132.7,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3424.96,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ03/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI/instance-out.sql,CZ03,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.92 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:47",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,25.23,0.0,31.56,687.53,457.71,4132.7,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3398.64,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ03/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI/instance-out.sql,CZ03,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Instant_UEF-0.96 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:47",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,24.67,0.0,31.56,687.53,457.71,4132.7,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3322.88,0.0,0.0
SWWH013-04 Tankless Water Heater_MFm_New/runs/CZ03/MFm&1&DXGF&New&WaterHtg_eq__Instant_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ03,MFm,1,DXGF,New,WaterHtg_eq,Instant_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.08 06:47",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,135.06,0.29,32.89,0.0,31.61,687.53,457.71,4132.7,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4433.34,0.0,0.0
