File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Value/Program Version and Build,Value/Weather File,Area/Conditioned Total,Electricity Intensity/HVAC,Natural Gas Intensity/HVAC,Electricity/Heating,Electricity/Cooling,Electricity/Interior Lighting,Electricity/Exterior Lighting,Electricity/Interior Equipment,Electricity/Exterior Equipment,Electricity/Fans,Electricity/Pumps,Electricity/Heat Rejection,Electricity/Humidification,Electricity/Heat Recovery,Electricity/Water Systems,Electricity/Refrigeration,Electricity/Generators,Electricity/Total End Uses,Natural Gas/Heating,Natural Gas/Cooling,Natural Gas/Interior Lighting,Natural Gas/Exterior Lighting,Natural Gas/Interior Equipment,Natural Gas/Exterior Equipment,Natural Gas/Fans,Natural Gas/Pumps,Natural Gas/Heat Rejection,Natural Gas/Humidification,Natural Gas/Heat Recovery,Natural Gas/Water Systems,Natural Gas/Refrigeration,Natural Gas/Generators,Natural Gas/Total End Uses,Unmet Heating,Unmet Cooling,Area/CLASSROOM G.E1,Area/CLASSROOM G.NNE2,Area/CLASSROOM G.SSE3,Area/CLASSROOM G.W4,Area/CLASSROOM E1 WEST PERIM (G.W1),Area/CLASSROOM E2 NORTH PERIM (G.N3),Area/CLASSROOM E2 SOUTH PERIM (G.S2),Area/CLASSROOM E2 WEST PERIM (G.W1),Area/CLASSROOM E4 CORE (G.C6),Area/CLASSROOM E4 EAST PERIM (G.E2),Area/CLASSROOM E4 NORTH PERIM (G.N3),Area/CLASSROOM E4 SOUTH PERIM (G.S1),Area/CLASSROOM E4 WEST PERIM (G.W4),Area/COMPUTER CLASSROOM E4 CORE SPC (G.C5),Area/CLASSROOM EL1 SPC (G.1),Electricity:Facility [J](Hourly)
SWHC012-04 Occupancy Sensor_Ex/runs/CZ16/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ16,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:24",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,2322.43,116.0,40.56,0.0,71098.82,63471.11,0.0,82070.96,0.0,198310.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414951.59,15944.14,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,78256.71,0.0,0.0,136873.38,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,207955999.21571502
SWHC012-04 Occupancy Sensor_New/runs/CZ01/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ01,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:56",CA_EUREKA - USA Custom-725940 WMO#=725940,2322.43,48.88,54.06,0.0,8393.99,30282.85,0.0,82070.96,0.0,105136.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225884.12,38429.3,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,87118.23,0.0,0.0,168220.06,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,118935038.12434639
SWHC012-04 Occupancy Sensor_New/runs/CZ02/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ02,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:56",CA_NAPA-CO - USA Custom-724955 WMO#=724955,89.3,70.23,38.35,139.12,381.13,991.78,0.0,2139.72,0.0,5751.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9403.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424.98,0.0,0.0,3424.98,0.0,0.0,,,,,,,,,,,,,,,89.3,6671575.791235845
SWHC012-04 Occupancy Sensor_New/runs/CZ01/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ01,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:56",CA_EUREKA - USA Custom-725940 WMO#=725940,2322.43,60.76,46.52,0.0,8451.18,30282.85,0.0,82070.96,0.0,132660.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253465.48,20916.7,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,87118.83,0.0,0.0,150708.07,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,129357490.74368367
SWHC012-04 Occupancy Sensor_Ex/runs/CZ16/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ16,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:23",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,2322.43,121.64,42.94,0.0,76656.48,63471.11,0.0,82070.96,0.0,205842.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428040.98,21482.48,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,78243.34,0.0,0.0,142398.35,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,228567265.21151513
SWHC012-04 Occupancy Sensor_Ex/runs/CZ16/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ16,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:14",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,5059.32,147.72,68.25,0.0,210315.06,197273.03,0.0,258328.15,0.0,537052.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202968.85,116734.4,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,228577.7,0.0,0.0,409406.4,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,860198473.1377523
SWHC012-04 Occupancy Sensor_New/runs/CZ02/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ02,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:56",CA_NAPA-CO - USA Custom-724955 WMO#=724955,2322.43,60.1,43.12,0.0,26121.85,30282.85,0.0,82070.96,0.0,113467.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251942.82,20208.53,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,79928.29,0.0,0.0,142809.36,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,154148292.38622203
SWHC012-04 Occupancy Sensor_New/runs/CZ01/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ01,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:56",CA_EUREKA - USA Custom-725940 WMO#=725940,89.3,57.45,41.21,1055.88,5.48,991.78,0.0,2139.72,0.0,4069.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8262.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3679.77,0.0,0.0,3679.77,0.0,0.0,,,,,,,,,,,,,,,89.3,3463948.3925295332
SWHC012-04 Occupancy Sensor_Ex/runs/CZ16/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ16,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:18",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,5059.32,169.71,64.66,0.0,205428.81,197273.03,0.0,258328.15,0.0,653172.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314202.73,98524.66,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,228600.73,0.0,0.0,391219.69,0.0,1.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,905523105.421238
SWHC012-04 Occupancy Sensor_New/runs/CZ02/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ02,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:56",CA_NAPA-CO - USA Custom-724955 WMO#=724955,89.3,65.77,38.35,500.91,580.85,991.78,0.0,2139.72,0.0,4791.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9004.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424.95,0.0,0.0,3424.95,0.0,0.0,,,,,,,,,,,,,,,89.3,5155176.330366486
SWHC012-04 Occupancy Sensor_New/runs/CZ01/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ01,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:56",CA_EUREKA - USA Custom-725940 WMO#=725940,5059.32,66.71,84.46,0.0,13055.51,94437.9,0.0,258328.15,0.0,324469.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690291.02,174134.4,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,253175.2,0.0,0.0,491403.9,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,398402628.8822534
SWHC012-04 Occupancy Sensor_New/runs/CZ02/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ02,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:56",CA_NAPA-CO - USA Custom-724955 WMO#=724955,2322.43,75.57,39.02,0.0,26138.51,30282.85,0.0,82070.96,0.0,149376.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287868.87,10689.28,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,79939.15,0.0,0.0,133300.97,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,176602129.1044227
SWHC012-04 Occupancy Sensor_New/runs/CZ01/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ01,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:56",CA_EUREKA - USA Custom-725940 WMO#=725940,5059.32,59.85,81.0,0.0,13310.0,94437.9,0.0,258328.15,0.0,289477.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655553.39,156641.95,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,253180.54,0.0,0.0,473916.79,3.67,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,373530632.7932992
SWHC012-04 Occupancy Sensor_New/runs/CZ03/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ03,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:57",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,2322.43,69.67,37.1,0.0,17076.77,30282.85,0.0,82070.96,0.0,144732.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274163.2,6452.76,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,79698.89,0.0,0.0,128824.18,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,155216534.04773796
SWHC012-04 Occupancy Sensor_New/runs/CZ02/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ02,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:56",CA_NAPA-CO - USA Custom-724955 WMO#=724955,5059.32,96.58,67.84,0.0,62638.46,94437.9,0.0,258328.15,0.0,425986.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841391.0,110647.3,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,232580.09,0.0,0.0,407321.69,0.0,1.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,595675115.8833984
SWHC012-04 Occupancy Sensor_New/runs/CZ03/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ03,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:57",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,89.3,38.25,38.27,154.68,105.64,991.78,0.0,2139.72,0.0,3155.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6547.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.17,0.0,0.0,3417.17,0.0,0.0,,,,,,,,,,,,,,,89.3,3489935.7168640364
SWHC012-04 Occupancy Sensor_New/runs/CZ04/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ04,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:58",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,89.3,63.67,37.14,243.09,748.96,991.78,0.0,2139.72,0.0,4693.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8816.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316.55,0.0,0.0,3316.55,0.0,0.0,,,,,,,,,,,,,,,89.3,5897915.402677662
SWHC012-04 Occupancy Sensor_New/runs/CZ03/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ03,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:57",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,2322.43,55.66,39.5,0.0,17022.35,30282.85,0.0,82070.96,0.0,112238.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241614.61,12029.08,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,79702.34,0.0,0.0,134403.96,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,135700015.24117082
SWHC012-04 Occupancy Sensor_New/runs/CZ04/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ04,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:57",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,2322.43,62.23,37.3,0.0,30483.17,30282.85,0.0,82070.96,0.0,114040.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256877.74,9756.34,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,76865.19,0.0,0.0,129294.06,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,169313988.3594637
SWHC012-04 Occupancy Sensor_New/runs/CZ05/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ05,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:58",CA_SANTA-MARIA-PUBLIC-AP - USA Custom-723940 WMO#=723940,89.3,36.94,38.27,141.25,128.91,991.78,0.0,2139.72,0.0,3028.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6429.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.37,0.0,0.0,3417.37,0.17,0.0,,,,,,,,,,,,,,,89.3,3287710.140554023
SWHC012-04 Occupancy Sensor_New/runs/CZ03/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ03,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:57",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,89.3,60.2,38.27,329.34,248.57,991.78,0.0,2139.72,0.0,4798.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8507.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.12,0.0,0.0,3417.12,0.0,0.0,,,,,,,,,,,,,,,89.3,4561010.327064771
SWHC012-04 Occupancy Sensor_New/runs/CZ05/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ05,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:58",CA_SANTA-MARIA-PUBLIC-AP - USA Custom-723940 WMO#=723940,2322.43,71.24,37.01,0.0,20993.9,30282.85,0.0,82070.96,0.0,144451.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277799.55,6240.89,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,79709.61,0.0,0.0,128623.04,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,136903829.95272928
SWHC012-04 Occupancy Sensor_New/runs/CZ03/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ03,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:57",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,5059.32,89.79,62.95,0.0,37634.57,94437.9,0.0,258328.15,0.0,416646.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807047.26,86747.53,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,231713.13,0.0,0.0,382554.96,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,507606609.4307989
SWHC012-04 Occupancy Sensor_New/runs/CZ03/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ03,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:57",CA_OAKLAND-METRO-AP - USA Custom-724930 WMO#=724930,5059.32,80.85,61.18,0.0,33720.96,94437.9,0.0,258328.15,0.0,375319.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761806.59,77784.54,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,231732.11,0.0,0.0,373610.95,0.83,0.33,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,474033582.95545185
SWHC012-04 Occupancy Sensor_New/runs/CZ04/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ04,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:58",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,5059.32,91.96,56.84,0.0,75352.22,94437.9,0.0,258328.15,0.0,389905.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818024.26,63836.59,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,223731.15,0.0,0.0,351662.04,0.5,0.5,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,621509224.2088183
SWHC012-04 Occupancy Sensor_New/runs/CZ04/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ04,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:58",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,89.3,42.03,37.14,105.89,395.6,991.78,0.0,2139.72,0.0,3251.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6884.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316.68,0.0,0.0,3316.68,0.0,0.0,,,,,,,,,,,,,,,89.3,5526861.371104134
SWHC012-04 Occupancy Sensor_New/runs/CZ04/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ04,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:58",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,5059.32,101.38,58.37,0.0,85586.53,94437.9,0.0,258328.15,0.0,427302.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865655.56,71607.23,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,223715.12,0.0,0.0,359416.65,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,664097111.0121951
SWHC012-04 Occupancy Sensor_New/runs/CZ02/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ02,ESe,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:56",CA_NAPA-CO - USA Custom-724955 WMO#=724955,5059.32,99.84,71.54,0.0,70340.34,94437.9,0.0,258328.15,0.0,434803.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857909.91,129400.27,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,232566.58,0.0,0.0,426061.15,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,609532457.8003144
SWHC012-04 Occupancy Sensor_New/runs/CZ04/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ04,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:57",CA_SAN-JOSE-IAP - USA Custom-724945 WMO#=724945,2322.43,80.25,35.32,0.0,30989.31,30282.85,0.0,82070.96,0.0,155397.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298740.56,5159.08,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,76876.44,0.0,0.0,124708.05,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,203741056.16322327
SWHC012-04 Occupancy Sensor_New/runs/CZ05/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ05,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:58",CA_SANTA-MARIA-PUBLIC-AP - USA Custom-723940 WMO#=723940,2322.43,56.91,39.26,0.0,20759.9,30282.85,0.0,82070.96,0.0,111420.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244534.43,11481.45,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,79696.2,0.0,0.0,133850.18,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,118989539.54554345
SWHC012-04 Occupancy Sensor_New/runs/CZ05/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ05,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:58",CA_SANTA-MARIA-PUBLIC-AP - USA Custom-723940 WMO#=723940,89.3,59.51,38.27,319.65,368.05,991.78,0.0,2139.72,0.0,4626.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8445.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.32,0.0,0.0,3417.32,0.0,0.0,,,,,,,,,,,,,,,89.3,3746396.4943183507
SWHC012-04 Occupancy Sensor_New/runs/CZ06/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ06,EPr,0,cDXGF,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:59",CA_LOS-ANGELES-IAP - USA Custom-722950 WMO#=722950,2322.43,83.53,32.18,0.0,31152.87,30282.85,0.0,82070.96,0.0,162840.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306347.62,1300.91,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,73426.08,0.0,0.0,117399.52,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,129490856.27054968
