File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Value/Program Version and Build (),Value/Weather File (),Area/Conditioned Total (m2),Electricity Intensity/HVAC (kWh/m2),Natural Gas Intensity/HVAC (kWh/m2),Electricity/Heating (kWh),Electricity/Cooling (kWh),Electricity/Interior Lighting (kWh),Electricity/Exterior Lighting (kWh),Electricity/Interior Equipment (kWh),Electricity/Exterior Equipment (kWh),Electricity/Fans (kWh),Electricity/Pumps (kWh),Electricity/Heat Rejection (kWh),Electricity/Humidification (kWh),Electricity/Heat Recovery (kWh),Electricity/Water Systems (kWh),Electricity/Refrigeration (kWh),Electricity/Generators (kWh),Natural Gas/Heating (kWh),Natural Gas/Cooling (kWh),Natural Gas/Interior Lighting (kWh),Natural Gas/Exterior Lighting (kWh),Natural Gas/Interior Equipment (kWh),Natural Gas/Exterior Equipment (kWh),Natural Gas/Fans (kWh),Natural Gas/Pumps (kWh),Natural Gas/Heat Rejection (kWh),Natural Gas/Humidification (kWh),Natural Gas/Heat Recovery (kWh),Natural Gas/Water Systems (kWh),Natural Gas/Refrigeration (kWh),Natural Gas/Generators (kWh)
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ15/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI/instance-out.sql,CZ15,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 05:37",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,24.1,0.0,3236.41,687.53,457.71,4132.7,0.0,612.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3255.55,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ15/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI/instance-out.sql,CZ15,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 05:38",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,20.69,0.0,3236.41,687.53,457.71,4132.7,0.0,612.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,2793.87,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ15/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ15,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:53",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,25.44,0.0,3236.75,687.53,457.71,4132.7,0.0,612.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3436.07,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ15/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF/instance-out.sql,CZ15,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:53",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,25.39,0.0,3236.75,687.53,457.71,4132.7,0.0,612.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3429.39,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ15/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ15,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 04:00",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,25.59,0.0,3236.75,687.53,457.71,4132.7,0.0,612.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3456.31,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ15/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD/instance-out.sql,CZ15,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:53",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,25.15,0.0,3236.75,687.53,457.71,4132.7,0.0,612.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3396.52,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ15/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI/instance-out.sql,CZ15,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 05:30",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,25.1,0.0,3236.75,687.53,457.71,4132.7,0.0,612.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3390.05,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ15/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI/instance-out.sql,CZ15,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 05:18",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.5,22.13,0.0,3236.75,687.53,457.71,4132.7,0.0,612.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,2989.24,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ15/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD/instance-out.sql,CZ15,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 05:07",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.51,26.67,0.0,3237.07,687.53,457.71,4132.7,0.0,613.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3601.86,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ15/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.59 EF/instance-out.sql,CZ15,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.59 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:57",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.51,26.09,0.0,3237.07,687.53,457.71,4132.7,0.0,613.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3523.6,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ15/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI/instance-out.sql,CZ15,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:57",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.51,25.99,0.0,3237.07,687.53,457.71,4132.7,0.0,613.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3509.86,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ15/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD/instance-out.sql,CZ15,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 04:45",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.51,25.59,0.0,3237.07,687.53,457.71,4132.7,0.0,613.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3456.29,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ15/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI/instance-out.sql,CZ15,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:57",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.51,25.45,0.0,3237.07,687.53,457.71,4132.7,0.0,613.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3436.77,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ15/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI/instance-out.sql,CZ15,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 04:10",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,135.06,28.51,23.25,0.0,3237.07,687.53,457.71,4132.7,0.0,613.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3140.17,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.59 EF/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.59 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,39.27,0.0,832.65,687.53,457.71,4132.7,0.0,229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.65,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4267.64,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,39.57,0.0,832.65,687.53,457.71,4132.7,0.0,229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.65,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4308.01,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,38.79,0.0,832.65,687.53,457.71,4132.7,0.0,229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.65,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4202.43,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 03:13",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,39.57,0.0,832.65,687.53,457.71,4132.7,0.0,229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.65,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4308.01,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 03:03",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,38.63,0.0,832.65,687.53,457.71,4132.7,0.0,229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.65,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4181.25,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 02:52",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.86,33.87,0.0,832.65,687.53,457.71,4132.7,0.0,229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.65,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3538.25,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,40.43,0.0,832.83,687.53,457.71,4132.7,0.0,229.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.98,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4423.93,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.60 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,40.36,0.0,832.83,687.53,457.71,4132.7,0.0,229.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.98,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4414.66,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:38",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,40.63,0.0,832.83,687.53,457.71,4132.7,0.0,229.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.98,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4452.06,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:53",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,40.02,0.0,832.83,687.53,457.71,4132.7,0.0,229.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.98,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4368.99,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 02:07",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,39.95,0.0,832.83,687.53,457.71,4132.7,0.0,229.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.98,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4360.0,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 01:56",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,35.83,0.0,832.83,687.53,457.71,4132.7,0.0,229.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.98,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3803.16,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 01:46",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,42.07,0.0,832.98,687.53,457.71,4132.7,0.0,229.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.38,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4646.6,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.59 EF/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.59 EF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:48",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,41.27,0.0,832.98,687.53,457.71,4132.7,0.0,229.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.38,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4538.11,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:43",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,41.13,0.0,832.98,687.53,457.71,4132.7,0.0,229.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.38,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4519.05,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 01:22",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,40.58,0.0,832.98,687.53,457.71,4132.7,0.0,229.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.38,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4444.79,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:38",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,40.38,0.0,832.98,687.53,457.71,4132.7,0.0,229.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.38,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4417.72,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_Ex/runs/CZ16/MFm&1&DXGF&Ex&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI/instance-out.sql,CZ16,MFm,1,DXGF,Ex,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:49",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,135.06,7.87,37.33,0.0,832.98,687.53,457.71,4132.7,0.0,229.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.38,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4006.49,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_New/runs/CZ01/MFm&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD/instance-out.sql,CZ01,MFm,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 18:06",CA_EUREKA - USA Custom-725940 WMO#=725940,135.06,0.03,36.46,0.0,0.04,687.53,457.71,4132.7,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.08,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4739.7,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_New/runs/CZ01/MFm&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD/instance-out.sql,CZ01,MFm,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 18:06",CA_EUREKA - USA Custom-725940 WMO#=725940,135.06,0.03,35.58,0.0,0.04,687.53,457.71,4132.7,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.08,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4620.75,0.0,0.0
SWWH012-03 Storage Water Heater_MFm_New/runs/CZ01/MFm&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI/instance-out.sql,CZ01,MFm,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 05:50",CA_EUREKA - USA Custom-725940 WMO#=725940,135.06,0.03,36.46,0.0,0.04,687.53,457.71,4132.7,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.08,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4739.7,0.0,0.0
