ver,pa,bldgtype,bldgloc,bldgvint,wt_vint,era
DEER2019,Any,SUn,CZ11,2015,0.513,Ex
DEER2019,Any,SUn,CZ11,2017,0.513,Rec
DEER2023,Any,SUn,CZ11,2020,0.342,Rec
DEER2023,Any,SUn,CZ11,2023,0.171,New
DEER2019,Any,SUn,CZ12,1975,5.924,Old
DEER2019,Any,SUn,CZ12,1985,13.121,Old
DEER2019,Any,SUn,CZ12,1996,9.539,Old
DEER2019,Any,SUn,CZ12,2003,5.1,Ex
DEER2019,Any,SUn,CZ12,2007,2.587,Ex
DEER2019,Any,SUn,CZ12,2011,2.587,Ex
DEER2019,Any,SUn,CZ12,2015,1.941,Ex
DEER2019,Any,SUn,CZ12,2017,1.941,Rec
DEER2023,Any,SUn,CZ12,2020,1.294,Rec
DEER2023,Any,SUn,CZ12,2023,0.647,New
DEER2019,Any,SUn,CZ13,1975,5.757,Old
DEER2019,Any,SUn,CZ13,1985,9.455,Old
DEER2019,Any,SUn,CZ13,1996,6.793,Old
DEER2019,Any,SUn,CZ13,2003,4.884,Ex
DEER2019,Any,SUn,CZ13,2007,2.337,Ex
DEER2019,Any,SUn,CZ13,2011,2.337,Ex
DEER2019,Any,SUn,CZ13,2015,1.753,Ex
DEER2019,Any,SUn,CZ13,2017,1.753,Rec
DEER2023,Any,SUn,CZ13,2020,1.168,Rec
DEER2023,Any,SUn,CZ13,2023,0.584,New
DEER2019,Any,SUn,CZ14,1975,0.499,Old
DEER2019,Any,SUn,CZ14,1985,1.088,Old
DEER2019,Any,SUn,CZ14,1996,0.653,Old
DEER2019,Any,SUn,CZ14,2003,0.685,Ex
DEER2019,Any,SUn,CZ14,2007,0.435,Ex
DEER2019,Any,SUn,CZ14,2011,0.435,Ex
DEER2019,Any,SUn,CZ14,2015,0.326,Ex
DEER2019,Any,SUn,CZ14,2017,0.326,Rec
DEER2023,Any,SUn,CZ14,2020,0.218,Rec
DEER2023,Any,SUn,CZ14,2023,0.109,New
DEER2019,Any,SUn,CZ15,1975,0.183,Old
DEER2019,Any,SUn,CZ15,1985,0.863,Old
DEER2019,Any,SUn,CZ15,1996,0.463,Old
DEER2019,Any,SUn,CZ15,2003,0.623,Ex
DEER2019,Any,SUn,CZ15,2007,0.41,Ex
DEER2019,Any,SUn,CZ15,2011,0.41,Ex
DEER2019,Any,SUn,CZ15,2015,0.308,Ex
DEER2019,Any,SUn,CZ15,2017,0.308,Rec
DEER2023,Any,SUn,CZ15,2020,0.206,Rec
DEER2023,Any,SUn,CZ15,2023,0.103,New
DEER2019,Any,SUn,CZ16,1975,0.471,Old
DEER2019,Any,SUn,CZ16,1985,1.236,Old
DEER2019,Any,SUn,CZ16,1996,0.747,Old
DEER2019,Any,SUn,CZ16,2003,0.803,Ex
DEER2019,Any,SUn,CZ16,2007,0.482,Ex
DEER2019,Any,SUn,CZ16,2011,0.482,Ex
DEER2019,Any,SUn,CZ16,2015,0.363,Ex
DEER2019,Any,SUn,CZ16,2017,0.363,Rec
DEER2023,Any,SUn,CZ16,2020,0.244,Rec
DEER2023,Any,SUn,CZ16,2023,0.122,New
DEER2019,Any,WRf,CZ01,1975,0.038,Old
DEER2019,Any,WRf,CZ01,1985,0.04,Old
DEER2019,Any,WRf,CZ01,1996,0.026,Old
DEER2019,Any,WRf,CZ01,2003,0.027,Ex
DEER2019,Any,WRf,CZ01,2007,0.006,Ex
DEER2019,Any,WRf,CZ01,2011,0.006,Ex
DEER2019,Any,WRf,CZ01,2015,0.005,Ex
DEER2019,Any,WRf,CZ01,2017,0.005,Rec
DEER2023,Any,WRf,CZ01,2020,0.004,Rec
DEER2023,Any,WRf,CZ01,2023,0.002,New
DEER2019,Any,WRf,CZ02,1975,0.248,Old
DEER2019,Any,WRf,CZ02,1985,0.332,Old
DEER2019,Any,WRf,CZ02,1996,0.181,Old
DEER2019,Any,WRf,CZ02,2003,0.074,Ex
DEER2019,Any,WRf,CZ02,2007,0.034,Ex
DEER2019,Any,WRf,CZ02,2011,0.034,Ex
DEER2019,Any,WRf,CZ02,2015,0.026,Ex
DEER2019,Any,WRf,CZ02,2017,0.026,Rec
DEER2023,Any,WRf,CZ02,2020,0.018,Rec
DEER2023,Any,WRf,CZ02,2023,0.009,New
DEER2019,Any,WRf,CZ03,1975,3.719,Old
DEER2019,Any,WRf,CZ03,1985,3.504,Old
DEER2019,Any,WRf,CZ03,1996,1.615,Old
DEER2019,Any,WRf,CZ03,2003,0.388,Ex
DEER2019,Any,WRf,CZ03,2007,0.368,Ex
DEER2019,Any,WRf,CZ03,2011,0.368,Ex
DEER2019,Any,WRf,CZ03,2015,0.276,Ex
DEER2019,Any,WRf,CZ03,2017,0.276,Rec
DEER2023,Any,WRf,CZ03,2020,0.184,Rec
DEER2023,Any,WRf,CZ03,2023,0.092,New
DEER2019,Any,WRf,CZ04,1975,0.482,Old
DEER2019,Any,WRf,CZ04,1985,0.726,Old
DEER2019,Any,WRf,CZ04,1996,0.395,Old
DEER2019,Any,WRf,CZ04,2003,0.122,Ex
DEER2019,Any,WRf,CZ04,2007,0.067,Ex
DEER2019,Any,WRf,CZ04,2011,0.067,Ex
DEER2019,Any,WRf,CZ04,2015,0.05,Ex
DEER2019,Any,WRf,CZ04,2017,0.05,Rec
DEER2023,Any,WRf,CZ04,2020,0.034,Rec
DEER2023,Any,WRf,CZ04,2023,0.017,New
DEER2019,Any,WRf,CZ05,1975,0.283,Old
DEER2019,Any,WRf,CZ05,1985,0.427,Old
DEER2019,Any,WRf,CZ05,1996,0.232,Old
DEER2019,Any,WRf,CZ05,2003,0.072,Ex
DEER2019,Any,WRf,CZ05,2007,0.039,Ex
DEER2019,Any,WRf,CZ05,2011,0.039,Ex
DEER2019,Any,WRf,CZ05,2015,0.03,Ex
DEER2019,Any,WRf,CZ05,2017,0.03,Rec
DEER2023,Any,WRf,CZ05,2020,0.02,Rec
DEER2023,Any,WRf,CZ05,2023,0.01,New
DEER2019,Any,WRf,CZ06,1975,4.234,Old
DEER2019,Any,WRf,CZ06,1985,1.819,Old
DEER2019,Any,WRf,CZ06,1996,1.905,Old
DEER2019,Any,WRf,CZ06,2003,0.72,Ex
DEER2019,Any,WRf,CZ06,2007,0.447,Ex
DEER2019,Any,WRf,CZ06,2011,0.447,Ex
DEER2019,Any,WRf,CZ06,2015,0.336,Ex
DEER2019,Any,WRf,CZ06,2017,0.336,Rec
DEER2023,Any,WRf,CZ06,2020,0.224,Rec
DEER2023,Any,WRf,CZ06,2023,0.112,New
DEER2019,Any,WRf,CZ07,1975,0.126,Old
DEER2019,Any,WRf,CZ07,1985,0.06,Old
DEER2019,Any,WRf,CZ07,1996,0.265,Old
DEER2019,Any,WRf,CZ07,2003,0.028,Ex
DEER2019,Any,WRf,CZ07,2007,0.03,Ex
DEER2019,Any,WRf,CZ07,2011,0.03,Ex
DEER2019,Any,WRf,CZ07,2015,0.022,Ex
DEER2019,Any,WRf,CZ07,2017,0.022,Rec
DEER2023,Any,WRf,CZ07,2020,0.016,Rec
DEER2023,Any,WRf,CZ07,2023,0.008,New
DEER2019,Any,WRf,CZ08,1975,5.746,Old
DEER2019,Any,WRf,CZ08,1985,2.473,Old
DEER2019,Any,WRf,CZ08,1996,2.598,Old
DEER2019,Any,WRf,CZ08,2003,0.994,Ex
DEER2019,Any,WRf,CZ08,2007,0.61,Ex
DEER2019,Any,WRf,CZ08,2011,0.61,Ex
DEER2019,Any,WRf,CZ08,2015,0.458,Ex
DEER2019,Any,WRf,CZ08,2017,0.458,Rec
DEER2023,Any,WRf,CZ08,2020,0.304,Rec
DEER2023,Any,WRf,CZ08,2023,0.152,New
DEER2019,Any,WRf,CZ09,1975,2.712,Old
DEER2019,Any,WRf,CZ09,1985,1.189,Old
DEER2019,Any,WRf,CZ09,1996,1.417,Old
DEER2019,Any,WRf,CZ09,2003,0.656,Ex
DEER2019,Any,WRf,CZ09,2007,0.329,Ex
DEER2019,Any,WRf,CZ09,2011,0.329,Ex
DEER2019,Any,WRf,CZ09,2015,0.247,Ex
DEER2019,Any,WRf,CZ09,2017,0.247,Rec
DEER2023,Any,WRf,CZ09,2020,0.164,Rec
DEER2023,Any,WRf,CZ09,2023,0.082,New
DEER2019,Any,WRf,CZ10,1975,1.198,Old
DEER2019,Any,WRf,CZ10,1985,0.981,Old
DEER2019,Any,WRf,CZ10,1996,3.602,Old
DEER2019,Any,WRf,CZ10,2003,0.47,Ex
DEER2019,Any,WRf,CZ10,2007,0.449,Ex
DEER2019,Any,WRf,CZ10,2011,0.449,Ex
DEER2019,Any,WRf,CZ10,2015,0.336,Ex
DEER2019,Any,WRf,CZ10,2017,0.336,Rec
DEER2023,Any,WRf,CZ10,2020,0.224,Rec
DEER2023,Any,WRf,CZ10,2023,0.112,New
DEER2019,Any,WRf,CZ11,1975,0.242,Old
DEER2019,Any,WRf,CZ11,1985,0.396,Old
DEER2019,Any,WRf,CZ11,1996,0.362,Old
DEER2019,Any,WRf,CZ11,2003,0.136,Ex
DEER2019,Any,WRf,CZ11,2007,0.091,Ex
DEER2019,Any,WRf,CZ11,2011,0.091,Ex
DEER2019,Any,WRf,CZ11,2015,0.068,Ex
DEER2019,Any,WRf,CZ11,2017,0.068,Rec
DEER2023,Any,WRf,CZ11,2020,0.046,Rec
DEER2023,Any,WRf,CZ11,2023,0.023,New
DEER2019,Any,WRf,CZ12,1975,0.797,Old
DEER2019,Any,WRf,CZ12,1985,1.66,Old
DEER2019,Any,WRf,CZ12,1996,2.072,Old
DEER2019,Any,WRf,CZ12,2003,0.513,Ex
DEER2019,Any,WRf,CZ12,2007,0.528,Ex
DEER2019,Any,WRf,CZ12,2011,0.528,Ex
DEER2019,Any,WRf,CZ12,2015,0.396,Ex
DEER2019,Any,WRf,CZ12,2017,0.396,Rec
DEER2023,Any,WRf,CZ12,2020,0.264,Rec
DEER2023,Any,WRf,CZ12,2023,0.132,New
DEER2019,Any,WRf,CZ13,1975,2.22,Old
DEER2019,Any,WRf,CZ13,1985,5.319,Old
DEER2019,Any,WRf,CZ13,1996,3.766,Old
DEER2019,Any,WRf,CZ13,2003,1.349,Ex
DEER2019,Any,WRf,CZ13,2007,1.149,Ex
DEER2019,Any,WRf,CZ13,2011,1.149,Ex
DEER2019,Any,WRf,CZ13,2015,0.863,Ex
DEER2019,Any,WRf,CZ13,2017,0.863,Rec
DEER2023,Any,WRf,CZ13,2020,0.576,Rec
DEER2023,Any,WRf,CZ13,2023,0.288,New
DEER2019,Any,WRf,CZ14,1975,0.018,Old
DEER2019,Any,WRf,CZ14,1985,0.014,Old
DEER2019,Any,WRf,CZ14,1996,0.044,Old
DEER2019,Any,WRf,CZ14,2003,0.006,Ex
DEER2019,Any,WRf,CZ14,2007,0.006,Ex
DEER2019,Any,WRf,CZ14,2011,0.006,Ex
DEER2019,Any,WRf,CZ14,2015,0.004,Ex
DEER2019,Any,WRf,CZ14,2017,0.004,Rec
DEER2023,Any,WRf,CZ14,2020,0.004,Rec
DEER2023,Any,WRf,CZ14,2023,0.002,New
DEER2019,Any,WRf,CZ15,1975,0.076,Old
DEER2019,Any,WRf,CZ15,1985,0.062,Old
DEER2019,Any,WRf,CZ15,1996,0.23,Old
DEER2019,Any,WRf,CZ15,2003,0.03,Ex
DEER2019,Any,WRf,CZ15,2007,0.028,Ex
DEER2019,Any,WRf,CZ15,2011,0.028,Ex
DEER2019,Any,WRf,CZ15,2015,0.022,Ex
DEER2019,Any,WRf,CZ15,2017,0.022,Rec
DEER2023,Any,WRf,CZ15,2020,0.016,Rec
DEER2023,Any,WRf,CZ15,2023,0.008,New
DEER2019,Any,WRf,CZ16,1975,0.014,Old
DEER2019,Any,WRf,CZ16,1985,0.056,Old
DEER2019,Any,WRf,CZ16,1996,0.035,Old
DEER2019,Any,WRf,CZ16,2003,0.011,Ex
DEER2019,Any,WRf,CZ16,2007,0.013,Ex
DEER2019,Any,WRf,CZ16,2011,0.013,Ex
DEER2019,Any,WRf,CZ16,2015,0.011,Ex
DEER2019,Any,WRf,CZ16,2017,0.011,Rec
DEER2023,Any,WRf,CZ16,2020,0.01,Rec
DEER2023,Any,WRf,CZ16,2023,0.005,New
