EnergyImpactID,Version,VersionSource,LastMod,PA,BldgType,BldgVint,BldgLoc,BldgHVAC,NormUnit,NumUnit,MeasArea,ScaleBasis,APreWBkWh,APreWBkW,APreWBtherm,AStdWBkWh,AStdWBkW,AStdWBtherm,APreEUkWh,APreEUkW,APreEUtherm,AStdEUkWh,AStdEUkW,AStdEUtherm,ElecImpactProfileID,GasImpactProfileID,Flag,SourceDesc,APreUseWBkWh,APreUseWBtherm,AStdUseWBkWh,AStdUseWBtherm,AMsrUseWBkWh,AMsrUseWBtherm,APreUseEUkWh,APreUseEUtherm,AStdUseEUkWh,AStdUseEUtherm,AMsrUseEUkWh,AMsrUseEUtherm
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ08,cDXGF,Area-ft2-BA,50000,50000,None,0.142,2e-06,0,0.0617,1e-06,0,,,,,,,,,20,"",4.9607,0.081910,4.8801,0.081910,4.8184,0.081910,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ09,cDXGF,Area-ft2-BA,50000,50000,None,0.165,2.9e-05,0,0.0715,1.3e-05,0,,,,,,,,,20,"",5.1080,0.080270,5.0145,0.080270,4.9431,0.080270,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ10,cDXGF,Area-ft2-BA,50000,50000,None,0.212,0.000103,0,0.0917,4.4e-05,0,,,,,,,,,20,"",5.2765,0.085080,5.1566,0.085080,5.0648,0.085080,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ11,cDXGF,Area-ft2-BA,50000,50000,None,0.238,0.000212,0,0.103,9.2e-05,0,,,,,,,,,20,"",5.5783,0.097920,5.4435,0.097920,5.3404,0.097920,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ12,cDXGF,Area-ft2-BA,50000,50000,None,0.192,0.000158,0,0.083,6.8e-05,0,,,,,,,,,20,"",5.2656,0.097130,5.1570,0.097130,5.0740,0.097130,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ13,cDXGF,Area-ft2-BA,50000,50000,None,0.269,0.000196,0,0.117,8.5e-05,0,,,,,,,,,20,"",5.6749,0.090180,5.5224,0.090180,5.4058,0.090180,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ14,cDXGF,Area-ft2-BA,50000,50000,None,0.345,0.000248,0,0.149,0.000107,0,,,,,,,,,20,"",6.0744,0.081880,5.8792,0.081880,5.7299,0.081880,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ15,cDXGF,Area-ft2-BA,50000,50000,None,0.489,0.000202,0,0.212,8.7e-05,0,,,,,,,,,20,"",6.6446,0.071930,6.3676,0.071930,6.1558,0.071930,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ16,cDXGF,Area-ft2-BA,50000,50000,None,0.204,1.8e-05,0,0.0886,8e-06,0,,,,,,,,,20,"",5.5799,0.10852,5.4640,0.10852,5.3754,0.10852,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,New,CZ01,cDXGF,Area-ft2-BA,50000,50000,None,0.00193,1.2e-05,0,0.000836,5e-06,0,,,,,,,,,20,"",3.4236,0.13380,3.4225,0.13380,3.4216,0.13380,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,New,CZ02,cDXGF,Area-ft2-BA,50000,50000,None,0.0626,3.1e-05,0,0.0271,1.3e-05,0,,,,,,,,,20,"",3.6248,0.10720,3.5893,0.10720,3.5622,0.10720,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,New,CZ03,cDXGF,Area-ft2-BA,50000,50000,None,0.0355,2e-05,0,0.0154,9e-06,0,,,,,,,,,20,"",3.5368,0.099720,3.5167,0.099720,3.5013,0.099720,,,,,,
