File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Value/Program Version and Build,Value/Weather File,Area/Conditioned Total,Electricity Intensity/HVAC,Natural Gas Intensity/HVAC,Electricity/Heating,Electricity/Cooling,Electricity/Interior Lighting,Electricity/Exterior Lighting,Electricity/Interior Equipment,Electricity/Exterior Equipment,Electricity/Fans,Electricity/Pumps,Electricity/Heat Rejection,Electricity/Humidification,Electricity/Heat Recovery,Electricity/Water Systems,Electricity/Refrigeration,Electricity/Generators,Electricity/Total End Uses,Natural Gas/Heating,Natural Gas/Cooling,Natural Gas/Interior Lighting,Natural Gas/Exterior Lighting,Natural Gas/Interior Equipment,Natural Gas/Exterior Equipment,Natural Gas/Fans,Natural Gas/Pumps,Natural Gas/Heat Rejection,Natural Gas/Humidification,Natural Gas/Heat Recovery,Natural Gas/Water Systems,Natural Gas/Refrigeration,Natural Gas/Generators,Natural Gas/Total End Uses,Unmet Heating,Unmet Cooling,Area/CLASSROOM G.E1,Area/CLASSROOM G.NNE2,Area/CLASSROOM G.SSE3,Area/CLASSROOM G.W4,Area/CLASSROOM E1 WEST PERIM (G.W1),Area/CLASSROOM E2 NORTH PERIM (G.N3),Area/CLASSROOM E2 SOUTH PERIM (G.S2),Area/CLASSROOM E2 WEST PERIM (G.W1),Area/CLASSROOM E4 CORE (G.C6),Area/CLASSROOM E4 EAST PERIM (G.E2),Area/CLASSROOM E4 NORTH PERIM (G.N3),Area/CLASSROOM E4 SOUTH PERIM (G.S1),Area/CLASSROOM E4 WEST PERIM (G.W4),Area/COMPUTER CLASSROOM E4 CORE SPC (G.C5),Area/CLASSROOM EL1 SPC (G.1),Electricity:Facility [J](Hourly)
SWHC012-05 Occupancy Sensor_Ex/runs/CZ11/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ11,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:46",CA_RED-BLUFF-MUNI-AP - USA Custom-725910 WMO#=725910,2322.43,71.96,43.46,0.0,70441.69,63471.11,0.0,82070.96,0.0,96676.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312660.15,28961.33,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,71974.41,0.0,0.0,143608.27,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,262628334.803374
SWHC012-05 Occupancy Sensor_Ex/runs/CZ11/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ11,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:46",CA_RED-BLUFF-MUNI-AP - USA Custom-725910 WMO#=725910,5059.32,96.14,65.38,0.0,189810.63,197273.03,0.0,258328.15,0.0,296600.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942012.22,120457.35,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,210345.9,0.0,0.0,394897.54,6.33,2.83,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,893110072.4978335
SWHC012-05 Occupancy Sensor_Ex/runs/CZ11/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ11,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:47",CA_RED-BLUFF-MUNI-AP - USA Custom-725910 WMO#=725910,5059.32,93.5,70.0,0.0,208887.61,197273.03,0.0,258328.15,0.0,264160.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928649.73,143820.62,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,210320.3,0.0,0.0,418235.22,0.0,5.33,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,924311996.9034439
SWHC012-05 Occupancy Sensor_Ex/runs/CZ12/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ12,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:47",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,2322.43,71.89,38.13,0.0,52614.43,63471.11,0.0,82070.96,0.0,114336.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312492.55,14390.9,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,74152.34,0.0,0.0,131215.77,0.0,4.5,534.27,308.54,308.54,311.6,,,,,,,,,,,,242658701.53685737
SWHC012-05 Occupancy Sensor_Ex/runs/CZ12/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ12,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:48",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,89.3,78.33,36.05,192.88,1547.45,2170.58,0.0,2139.72,0.0,5254.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11304.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3219.04,0.0,0.0,3219.04,0.0,0.0,,,,,,,,,,,,,,,89.3,9366344.215529531
SWHC012-05 Occupancy Sensor_Ex/runs/CZ12/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ12,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:48",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,2322.43,63.48,42.87,0.0,58956.33,63471.11,0.0,82070.96,0.0,88474.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292972.73,25409.33,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,74144.38,0.0,0.0,142226.24,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,232161905.00654668
SWHC012-05 Occupancy Sensor_Ex/runs/CZ12/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ12,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:50",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,89.3,77.83,36.05,562.4,2077.44,2170.58,0.0,2139.72,0.0,4310.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11260.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3219.03,0.0,0.0,3219.03,0.0,0.0,,,,,,,,,,,,,,,89.3,10082650.903878134
SWHC012-05 Occupancy Sensor_Ex/runs/CZ12/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ12,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:54",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,5059.32,83.63,65.61,0.0,151886.68,197273.03,0.0,258328.15,0.0,271216.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878703.94,115669.47,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,216294.75,0.0,0.0,396058.52,5.17,6.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,785964112.3651112
SWHC012-05 Occupancy Sensor_Ex/runs/CZ13/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ13,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:53",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,89.3,100.12,34.34,126.85,2496.85,2170.58,0.0,2139.72,0.0,6317.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13251.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066.79,0.0,0.0,3066.79,0.0,0.17,,,,,,,,,,,,,,,89.3,10649738.879493464
SWHC012-05 Occupancy Sensor_Ex/runs/CZ13/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ13,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:54",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,2322.43,86.76,34.75,0.0,72308.29,63471.11,0.0,82070.96,0.0,129176.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347026.41,10843.34,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,69866.23,0.0,0.0,123382.1,0.0,3.67,534.27,308.54,308.54,311.6,,,,,,,,,,,,263970279.60407653
SWHC012-05 Occupancy Sensor_Ex/runs/CZ13/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ13,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:54",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,89.3,94.21,34.34,415.26,3071.21,2170.58,0.0,2139.72,0.0,4926.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12722.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066.76,0.0,0.0,3066.76,0.0,0.0,,,,,,,,,,,,,,,89.3,11281360.600500684
SWHC012-05 Occupancy Sensor_Ex/runs/CZ12/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ12,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:54",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,5059.32,82.18,69.91,0.0,171551.44,197273.03,0.0,258328.15,0.0,244243.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871395.77,137440.73,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,216277.95,0.0,0.0,417812.98,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,817418521.7630903
SWHC012-05 Occupancy Sensor_Ex/runs/CZ13/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ13,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:54",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,2322.43,75.73,38.49,0.0,78835.23,63471.11,0.0,82070.96,0.0,97045.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321422.55,19535.83,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,69858.56,0.0,0.0,132066.92,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,258647239.81006587
SWHC012-05 Occupancy Sensor_Ex/runs/CZ13/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ13,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:54",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,5059.32,98.81,58.78,0.0,210340.94,197273.03,0.0,258328.15,0.0,289545.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955487.76,93143.42,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,204228.88,0.0,0.0,361466.59,4.33,7.33,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,864199802.1626383
SWHC012-05 Occupancy Sensor_Ex/runs/CZ13/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ13,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:55",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,5059.32,96.07,62.1,0.0,231699.2,197273.03,0.0,258328.15,0.0,254326.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941627.32,109975.74,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,204208.61,0.0,0.0,378278.66,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,899842100.922658
SWHC012-05 Occupancy Sensor_Ex/runs/CZ14/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ14,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:57",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,89.3,108.14,32.86,259.02,3993.24,2170.58,0.0,2139.72,0.0,5404.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13967.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934.28,0.0,0.0,2934.28,0.0,0.0,,,,,,,,,,,,,,,89.3,12875085.57032674
SWHC012-05 Occupancy Sensor_Ex/runs/CZ14/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ14,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:57",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,89.3,117.03,32.86,69.02,3449.35,2170.58,0.0,2139.72,0.0,6932.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934.24,0.0,0.0,2934.24,0.0,0.0,,,,,,,,,,,,,,,89.3,12377365.171934599
SWHC012-05 Occupancy Sensor_Ex/runs/CZ14/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ14,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:56",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,2322.43,87.35,33.26,0.0,97625.38,63471.11,0.0,82070.96,0.0,105238.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348405.46,11124.88,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,66117.18,0.0,0.0,119914.59,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,291905578.2658334
SWHC012-05 Occupancy Sensor_Ex/runs/CZ14/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ14,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:55",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,2322.43,100.18,31.2,0.0,92173.98,63471.11,0.0,82070.96,0.0,140481.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378197.84,6327.01,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,66129.99,0.0,0.0,115129.53,0.0,1.33,534.27,308.54,308.54,311.6,,,,,,,,,,,,297249978.8104661
SWHC012-05 Occupancy Sensor_Ex/runs/CZ14/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ14,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 03:04",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,5059.32,109.61,51.51,0.0,289174.74,197273.03,0.0,258328.15,0.0,265376.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010152.21,66961.13,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,193653.55,0.0,0.0,324708.98,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,1048671914.6227876
SWHC012-05 Occupancy Sensor_Ex/runs/CZ15/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ15,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 03:04",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,2322.43,113.91,26.24,0.0,123330.32,63471.11,0.0,82070.96,0.0,141206.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410079.05,2221.91,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,58707.3,0.0,0.0,103601.74,0.0,61.33,534.27,308.54,308.54,311.6,,,,,,,,,,,,274897717.1760857
SWHC012-05 Occupancy Sensor_Ex/runs/CZ14/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ14,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:58",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,5059.32,113.12,49.55,0.0,267227.86,197273.03,0.0,258328.15,0.0,305077.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027906.06,57021.0,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,193676.24,0.0,0.0,314791.53,2.17,4.17,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,1016026625.3502254
SWHC012-05 Occupancy Sensor_Ex/runs/CZ15/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ15,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 03:04",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,2322.43,100.93,26.89,0.0,131310.25,63471.11,0.0,82070.96,0.0,103098.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379950.42,3756.74,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,58704.49,0.0,0.0,105133.77,0.0,60.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,273789859.7731127
SWHC012-05 Occupancy Sensor_Ex/runs/CZ15/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ15,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 03:04",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,89.3,120.94,29.92,74.41,5496.58,2170.58,0.0,2139.72,0.0,5228.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15110.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2671.42,0.0,0.0,2671.42,0.0,0.0,,,,,,,,,,,,,,,89.3,11882666.259196393
SWHC012-05 Occupancy Sensor_Ex/runs/CZ15/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ15,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 03:04",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,89.3,129.43,29.91,9.59,4674.05,2170.58,0.0,2139.72,0.0,6874.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15867.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2671.3,0.0,0.0,2671.3,0.0,5.17,,,,,,,,,,,,,,,89.3,11211565.825069226
SWHC012-05 Occupancy Sensor_Ex/runs/CZ15/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ15,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 03:05",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,5059.32,131.76,37.96,0.0,371955.86,197273.03,0.0,258328.15,0.0,294663.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122220.61,20102.23,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,171973.03,0.0,0.0,256169.56,0.0,110.67,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,969969221.5664693
SWHC012-05 Occupancy Sensor_Ex/runs/CZ16/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ16,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 03:04",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,2322.43,83.48,43.44,0.0,58312.57,63471.11,0.0,82070.96,0.0,135560.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339414.69,22623.64,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,78253.91,0.0,0.0,143550.08,0.0,1.33,534.27,308.54,308.54,311.6,,,,,,,,,,,,158636984.478343
SWHC012-05 Occupancy Sensor_Ex/runs/CZ16/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ16,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:54",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,89.3,99.88,37.67,550.18,1855.53,2170.58,0.0,2139.72,0.0,6513.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13229.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.3,0.0,0.0,3364.3,0.5,0.0,,,,,,,,,,,,,,,89.3,5834972.157716995
SWHC012-05 Occupancy Sensor_Ex/runs/CZ16/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ16,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:54",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,89.3,97.72,37.67,1114.87,2307.95,2170.58,0.0,2139.72,0.0,5303.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13036.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.29,0.0,0.0,3364.29,0.83,0.0,,,,,,,,,,,,,,,89.3,5278692.6786616035
SWHC012-05 Occupancy Sensor_Ex/runs/CZ15/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ15,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 03:04",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,5059.32,129.93,38.62,0.0,405323.46,197273.03,0.0,258328.15,0.0,252012.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112937.16,23426.63,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,171945.38,0.0,0.0,259466.31,0.0,105.17,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,1012310317.7983577
SWHC012-05 Occupancy Sensor_Ex/runs/CZ16/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ16,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:57",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,2322.43,72.11,50.47,0.0,62946.7,63471.11,0.0,82070.96,0.0,104513.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313001.9,38959.83,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,78247.37,0.0,0.0,159879.73,0.0,4.17,534.27,308.54,308.54,311.6,,,,,,,,,,,,141340103.40372953
SWHC012-05 Occupancy Sensor_Ex/runs/CZ16/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ16,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:19",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,5059.32,91.06,82.17,0.0,182337.75,197273.03,0.0,258328.15,0.0,278386.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916325.66,187165.15,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,228580.72,0.0,0.0,479840.16,0.0,6.83,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,712535289.0967575
