Filename,Measure,BldgType,BldgLoc,BldgHVAC,Run Type,Cooling Capacity,Heating Capacity,Conditioned Area,Electricity Heating,Natural Gas Heating,Electricity Cooling,Electricity Fans,Unmet Hours Heating,Unmet Hours Cooling
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ05\MBT\M2-cDXHP-Base\instance0602024555\eplustbl.csv,M2,MBT,CZ05,cDXHP,Base,623005.75,623005.75,18578.26,371.86,0.0,653249.61,491079.14,0.0,5014.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ06\MBT\M2-cDXHP-Base\instance0602041513\eplustbl.csv,M2,MBT,CZ06,cDXHP,Base,622894.82,622894.82,18578.26,2.18,0.0,735978.37,513138.15,0.0,2562.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ07\MBT\M2-cDXHP-Base\instance0602054552\eplustbl.csv,M2,MBT,CZ07,cDXHP,Base,626615.39,626615.39,18578.26,0.0,0.0,738942.57,513258.79,0.0,1590.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ08\MBT\M2-cDXHP-Base\instance0602072209\eplustbl.csv,M2,MBT,CZ08,cDXHP,Base,667597.03,667597.03,18578.26,7.84,0.0,800587.0,533182.14,0.0,1496.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ09\MBT\M2-cDXHP-Base\instance0602090415\eplustbl.csv,M2,MBT,CZ09,cDXHP,Base,682782.46,682782.46,18578.26,65.45,0.0,807442.1,549468.77,0.0,2078.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ10\MBT\M2-cDXHP-Base\instance0602104841\eplustbl.csv,M2,MBT,CZ10,cDXHP,Base,676423.49,676423.49,18578.26,55.58,0.0,822243.41,540501.94,0.0,1652.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ11\MBT\M2-cDXHP-Base\instance0602123033\eplustbl.csv,M2,MBT,CZ11,cDXHP,Base,727907.89,727907.89,18578.26,1907.8,146.65,817922.82,558299.04,0.33,1496.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ12\MBT\M2-cDXHP-Base\instance0602140339\eplustbl.csv,M2,MBT,CZ12,cDXHP,Base,688673.7299999999,688673.7299999999,18578.26,1298.59,0.0,747649.07,523315.0,0.17,1503.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ13\MBT\M2-cDXHP-Base\instance0602154129\eplustbl.csv,M2,MBT,CZ13,cDXHP,Base,719497.77,719497.77,18578.26,870.63,0.0,855470.67,559696.46,0.0,1023.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ14\MBT\M2-cDXHP-Base\instance0602161310\eplustbl.csv,M2,MBT,CZ14,cDXHP,Base,718647.22,718647.22,18578.26,1086.25,0.0,839819.99,574899.18,0.0,479.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ15\MBT\M2-cDXHP-Base\instance0602070111\eplustbl.csv,M2,MBT,CZ15,cDXHP,Base,768762.5,768762.5,18578.26,23.94,0.0,1077498.77,597370.9,0.0,606.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ16\MBT\M2-cDXHP-Base\instance0601223009\eplustbl.csv,M2,MBT,CZ16,cDXHP,Base,718786.7200000001,718786.7200000001,18578.26,6162.51,303.62,670344.61,604120.68,0.5,1104.5
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ01\MBT\M2-cDXHP-Measure\instance0601205407\eplustbl.csv,M2,MBT,CZ01,cDXHP,Measure,576059.3700000001,576059.3700000001,18578.26,3366.67,0.0,532951.84,335059.15,0.67,4327.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ02\MBT\M2-cDXHP-Measure\instance0601221138\eplustbl.csv,M2,MBT,CZ02,cDXHP,Measure,660218.9299999999,660218.9299999999,18578.26,2583.18,0.0,644580.44,358323.58,0.83,2722.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ03\MBT\M2-cDXHP-Measure\instance0601233415\eplustbl.csv,M2,MBT,CZ03,cDXHP,Measure,607544.6099999999,607544.6099999999,18578.26,995.07,0.0,623091.82,353064.35,0.17,3699.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ04\MBT\M2-cDXHP-Measure\instance0602010839\eplustbl.csv,M2,MBT,CZ04,cDXHP,Measure,692247.63,692247.63,18578.26,1793.25,0.0,723305.14,381148.12,0.33,527.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ05\MBT\M2-cDXHP-Measure\instance0602024606\eplustbl.csv,M2,MBT,CZ05,cDXHP,Measure,623005.75,623005.75,18578.26,870.05,0.0,628665.92,354153.49,0.17,4246.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ06\MBT\M2-cDXHP-Measure\instance0602041518\eplustbl.csv,M2,MBT,CZ06,cDXHP,Measure,622894.82,622894.82,18578.26,41.47,0.0,710506.47,374367.17,0.0,1997.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ07\MBT\M2-cDXHP-Measure\instance0602054606\eplustbl.csv,M2,MBT,CZ07,cDXHP,Measure,626615.39,626615.39,18578.26,18.83,0.0,713140.4,373975.88,0.0,1045.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ08\MBT\M2-cDXHP-Measure\instance0602072213\eplustbl.csv,M2,MBT,CZ08,cDXHP,Measure,667597.03,667597.03,18578.26,60.27,0.0,772641.82,387092.46,0.0,1084.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ09\MBT\M2-cDXHP-Measure\instance0602090417\eplustbl.csv,M2,MBT,CZ09,cDXHP,Measure,682782.46,682782.46,18578.26,198.65,0.0,778186.38,397885.49,0.0,1561.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ10\MBT\M2-cDXHP-Measure\instance0602104845\eplustbl.csv,M2,MBT,CZ10,cDXHP,Measure,676423.49,676423.49,18578.26,188.81,0.0,792723.5,392116.47,0.0,1190.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ11\MBT\M2-cDXHP-Measure\instance0602123040\eplustbl.csv,M2,MBT,CZ11,cDXHP,Measure,727907.89,727907.89,18578.26,2740.53,204.65,788248.38,405725.33,6.17,998.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ12\MBT\M2-cDXHP-Measure\instance0602140344\eplustbl.csv,M2,MBT,CZ12,cDXHP,Measure,688673.7299999999,688673.7299999999,18578.26,2400.61,0.0,720076.63,378277.7,0.5,992.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ13\MBT\M2-cDXHP-Measure\instance0602154131\eplustbl.csv,M2,MBT,CZ13,cDXHP,Measure,719497.77,719497.77,18578.26,1754.97,0.0,825179.54,408440.83,0.17,646.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ14\MBT\M2-cDXHP-Measure\instance0602161155\eplustbl.csv,M2,MBT,CZ14,cDXHP,Measure,718647.22,718647.22,18578.26,2031.27,0.0,807970.59,416001.69,0.33,322.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ15\MBT\M2-cDXHP-Measure\instance0602065951\eplustbl.csv,M2,MBT,CZ15,cDXHP,Measure,768762.5,768762.5,18578.26,133.45,0.0,1043805.97,447457.3,0.0,513.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ16\MBT\M2-cDXHP-Measure\instance0601222850\eplustbl.csv,M2,MBT,CZ16,cDXHP,Measure,718786.7200000001,718786.7200000001,18578.26,9163.03,453.02,640275.83,435224.52,13.33,659.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ01\MBT\M2-cPTAC-Base\instance0601205319\eplustbl.csv,M2,MBT,CZ01,cPTAC,Base,410640.54999999993,0.0,18578.26,0.0,0.0,552147.39,459829.14,188.17,5195.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ02\MBT\M2-cPTAC-Base\instance0601221043\eplustbl.csv,M2,MBT,CZ02,cPTAC,Base,510220.8000000001,0.0,18578.26,0.0,0.0,668726.81,503704.04,102.5,3627.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ03\MBT\M2-cPTAC-Base\instance0601233324\eplustbl.csv,M2,MBT,CZ03,cPTAC,Base,462165.19,0.0,18578.26,0.0,0.0,645531.54,491781.33,22.83,4579.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ04\MBT\M2-cPTAC-Base\instance0602010736\eplustbl.csv,M2,MBT,CZ04,cPTAC,Base,544795.88,0.0,18578.26,0.0,0.0,749900.66,533964.9,61.83,910.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ05\MBT\M2-cPTAC-Base\instance0602024510\eplustbl.csv,M2,MBT,CZ05,cPTAC,Base,467518.33,0.0,18578.26,0.0,0.0,651803.82,494832.92,20.5,5032.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ06\MBT\M2-cPTAC-Base\instance0602041421\eplustbl.csv,M2,MBT,CZ06,cPTAC,Base,489254.17,0.0,18578.26,0.0,0.0,734286.89,517448.4,0.0,2575.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ07\MBT\M2-cPTAC-Base\instance0602054510\eplustbl.csv,M2,MBT,CZ07,cPTAC,Base,508204.12000000005,0.0,18578.26,0.0,0.0,737759.86,517109.98,0.0,1591.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ08\MBT\M2-cPTAC-Base\instance0602072113\eplustbl.csv,M2,MBT,CZ08,cPTAC,Base,566820.2000000001,0.0,18578.26,0.0,0.0,799540.12,536716.17,0.0,1497.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ09\MBT\M2-cPTAC-Base\instance0602090311\eplustbl.csv,M2,MBT,CZ09,cPTAC,Base,590603.37,0.0,18578.26,0.0,0.0,806609.4,552940.61,0.0,2079.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ10\MBT\M2-cPTAC-Base\instance0602104742\eplustbl.csv,M2,MBT,CZ10,cPTAC,Base,598969.3399999999,0.0,18578.26,0.0,0.0,821602.68,543691.14,0.0,1652.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ11\MBT\M2-cPTAC-Base\instance0602122934\eplustbl.csv,M2,MBT,CZ11,cPTAC,Base,622841.27,0.0,18578.26,0.0,151.03,816901.52,562756.45,130.5,1496.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ12\MBT\M2-cPTAC-Base\instance0602140248\eplustbl.csv,M2,MBT,CZ12,cPTAC,Base,549806.52,0.0,18578.26,0.0,0.0,746489.32,529020.4,60.33,1516.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ13\MBT\M2-cPTAC-Base\instance0602154030\eplustbl.csv,M2,MBT,CZ13,cPTAC,Base,632556.2,0.0,18578.26,0.0,0.0,854764.75,563568.37,24.67,1023.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ14\MBT\M2-cPTAC-Base\instance0602161758\eplustbl.csv,M2,MBT,CZ14,cPTAC,Base,610628.05,0.0,18578.26,0.0,0.0,839113.94,578825.12,26.33,481.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ15\MBT\M2-cPTAC-Base\instance0602070603\eplustbl.csv,M2,MBT,CZ15,cPTAC,Base,758162.66,0.0,18578.26,0.0,0.0,1077292.34,597715.78,0.0,606.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ16\MBT\M2-cPTAC-Base\instance0601223441\eplustbl.csv,M2,MBT,CZ16,cPTAC,Base,589163.9700000001,0.0,18578.26,0.0,339.66,669811.28,611698.7,340.67,1127.5
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ01\MBT\M2-cPTAC-Measure\instance0601205323\eplustbl.csv,M2,MBT,CZ01,cPTAC,Measure,410640.54999999993,0.0,18578.26,0.0,0.0,531943.36,339025.57,349.33,4340.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ02\MBT\M2-cPTAC-Measure\instance0601221044\eplustbl.csv,M2,MBT,CZ02,cPTAC,Measure,510220.8000000001,0.0,18578.26,0.0,0.0,643498.07,363528.39,221.67,2751.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ03\MBT\M2-cPTAC-Measure\instance0601233325\eplustbl.csv,M2,MBT,CZ03,cPTAC,Measure,462165.19,0.0,18578.26,0.0,0.0,621862.97,357177.73,95.67,3726.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ04\MBT\M2-cPTAC-Measure\instance0602010740\eplustbl.csv,M2,MBT,CZ04,cPTAC,Measure,544795.88,0.0,18578.26,0.0,0.0,722337.77,386671.79,128.83,567.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ05\MBT\M2-cPTAC-Measure\instance0602024511\eplustbl.csv,M2,MBT,CZ05,cPTAC,Measure,467518.33,0.0,18578.26,0.0,0.0,627505.91,357983.41,74.5,4271.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ06\MBT\M2-cPTAC-Measure\instance0602041428\eplustbl.csv,M2,MBT,CZ06,cPTAC,Measure,489254.17,0.0,18578.26,0.0,0.0,709151.0,378544.44,5.67,2019.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ07\MBT\M2-cPTAC-Measure\instance0602054512\eplustbl.csv,M2,MBT,CZ07,cPTAC,Measure,508204.12000000005,0.0,18578.26,0.0,0.0,712241.44,377698.32,2.83,1058.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ08\MBT\M2-cPTAC-Measure\instance0602072115\eplustbl.csv,M2,MBT,CZ08,cPTAC,Measure,566820.2000000001,0.0,18578.26,0.0,0.0,771792.23,390541.19,5.5,1095.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ09\MBT\M2-cPTAC-Measure\instance0602090317\eplustbl.csv,M2,MBT,CZ09,cPTAC,Measure,590603.37,0.0,18578.26,0.0,0.0,777475.61,401322.58,15.83,1571.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ10\MBT\M2-cPTAC-Measure\instance0602104743\eplustbl.csv,M2,MBT,CZ10,cPTAC,Measure,598969.3399999999,0.0,18578.26,0.0,0.0,792177.55,395355.76,7.83,1199.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ11\MBT\M2-cPTAC-Measure\instance0602122936\eplustbl.csv,M2,MBT,CZ11,cPTAC,Measure,622841.27,0.0,18578.26,0.0,238.18,787178.45,410466.36,219.67,1005.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ12\MBT\M2-cPTAC-Measure\instance0602140250\eplustbl.csv,M2,MBT,CZ12,cPTAC,Measure,549806.52,0.0,18578.26,0.0,0.0,719002.56,384577.1,186.5,1007.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ13\MBT\M2-cPTAC-Measure\instance0602154033\eplustbl.csv,M2,MBT,CZ13,cPTAC,Measure,632556.2,0.0,18578.26,0.0,0.0,824397.77,413035.92,96.0,651.5
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ14\MBT\M2-cPTAC-Measure\instance0602161650\eplustbl.csv,M2,MBT,CZ14,cPTAC,Measure,610628.05,0.0,18578.26,0.0,0.0,807224.4,420219.23,106.0,333.5
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ15\MBT\M2-cPTAC-Measure\instance0602070453\eplustbl.csv,M2,MBT,CZ15,cPTAC,Measure,758162.66,0.0,18578.26,0.0,0.0,1043561.27,447929.24,5.5,515.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ16\MBT\M2-cPTAC-Measure\instance0601223335\eplustbl.csv,M2,MBT,CZ16,cPTAC,Measure,589163.9700000001,0.0,18578.26,0.0,508.49,639492.38,444114.7,537.33,671.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ01\MBT\M2-cPVVG-Base\instance0601205409\eplustbl.csv,M2,MBT,CZ01,cPVVG,Base,410640.54999999993,543129.97,18578.26,0.0,16804.77,518528.96,281217.6,0.33,4656.5
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ02\MBT\M2-cPVVG-Base\instance0601221140\eplustbl.csv,M2,MBT,CZ02,cPVVG,Base,510220.8000000001,593163.4,18578.26,0.0,12294.22,626967.81,298566.3,0.33,3082.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ03\MBT\M2-cPVVG-Base\instance0601233416\eplustbl.csv,M2,MBT,CZ03,cPVVG,Base,462165.19,532883.72,18578.26,0.0,5317.63,606304.02,299892.12,0.17,4076.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ04\MBT\M2-cPVVG-Base\instance0602010845\eplustbl.csv,M2,MBT,CZ04,cPVVG,Base,544795.88,615285.75,18578.26,0.0,8530.71,704883.97,321107.23,0.17,669.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ05\MBT\M2-cPVVG-Base\instance0602024606\eplustbl.csv,M2,MBT,CZ05,cPVVG,Base,467518.33,551526.0199999999,18578.26,0.0,4088.04,611465.57,300166.46,0.17,4613.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ06\MBT\M2-cPVVG-Base\instance0602041524\eplustbl.csv,M2,MBT,CZ06,cPVVG,Base,489254.17,501739.14999999997,18578.26,0.0,289.65,693693.48,326450.78,0.0,2231.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ07\MBT\M2-cPVVG-Base\instance0602054608\eplustbl.csv,M2,MBT,CZ07,cPVVG,Base,508204.12000000005,504899.47,18578.26,0.0,96.01,696146.3,323188.75,0.0,1259.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ08\MBT\M2-cPVVG-Base\instance0602072214\eplustbl.csv,M2,MBT,CZ08,cPVVG,Base,566820.2000000001,549940.3099999999,18578.26,0.0,366.21,754077.75,330079.02,0.0,1236.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ09\MBT\M2-cPVVG-Base\instance0602090421\eplustbl.csv,M2,MBT,CZ09,cPVVG,Base,590603.37,559889.73,18578.26,0.0,984.06,758589.42,335980.41,0.0,1765.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ10\MBT\M2-cPVVG-Base\instance0602104845\eplustbl.csv,M2,MBT,CZ10,cPVVG,Base,598969.3399999999,562782.92,18578.26,0.0,605.05,773288.08,330462.56,0.0,1381.5
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ11\MBT\M2-cPVVG-Base\instance0602123040\eplustbl.csv,M2,MBT,CZ11,cPVVG,Base,622841.27,626274.69,18578.26,0.0,13205.21,767857.37,334088.56,0.17,1129.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ12\MBT\M2-cPVVG-Base\instance0602140350\eplustbl.csv,M2,MBT,CZ12,cPVVG,Base,549806.52,603777.4199999999,18578.26,0.0,11453.17,702154.08,317485.7,0.17,1170.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ13\MBT\M2-cPVVG-Base\instance0602154133\eplustbl.csv,M2,MBT,CZ13,cPVVG,Base,632556.2,612604.07,18578.26,0.0,8503.91,804860.06,338793.2,0.0,745.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ14\MBT\M2-cPVVG-Base\instance0602161046\eplustbl.csv,M2,MBT,CZ14,cPVVG,Base,610628.05,617685.1000000001,18578.26,0.0,7457.71,787696.95,347627.06,0.17,357.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ15\MBT\M2-cPVVG-Base\instance0602065840\eplustbl.csv,M2,MBT,CZ15,cPVVG,Base,758162.66,580325.3300000001,18578.26,0.0,336.51,1021073.49,367538.17,0.0,463.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ16\MBT\M2-cPVVG-Base\instance0601222748\eplustbl.csv,M2,MBT,CZ16,cPVVG,Base,589163.9700000001,597273.35,18578.26,0.0,34182.86,620391.98,354144.1,0.17,817.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ01\MBT\M2-cPVVG-Measure\instance0601205441\eplustbl.csv,M2,MBT,CZ01,cPVVG,Measure,410640.54999999993,543129.97,18578.26,0.0,19736.35,511614.91,237003.23,0.83,4325.83
