Building Type,Measure,System Type,Run Type,Climate Zone,Average Temperature,Average Electric Energy
Gro,M3,cPVVG,Base,CZ01,12.469444444444443,5069299.727671559
Gro,M3,cPVVG,Measure,CZ01,12.469444444444443,5069299.727671488
Gro,M4,cDXGF,Base,CZ01,12.469444444444443,1722746.8579590213
Gro,M4,cDXGF,Measure,CZ01,12.469444444444443,2025289.0094758119
Gro,M4,cDXHP,Base,CZ01,12.469444444444443,1733991.8237376758
Gro,M4,cDXHP,Measure,CZ01,12.469444444444443,2040442.9379663146
Gro,M4,cPTAC,Base,CZ01,12.469444444444443,1093747.295002638
Gro,M4,cPTAC,Measure,CZ01,12.469444444444443,1403351.299291601
Gro,M4,cPVVG,Base,CZ01,12.469444444444443,718925.2138487922
Gro,M4,cPVVG,Measure,CZ01,12.469444444444443,1031625.3971761569
Gro,M5,cDXGF,Base,CZ01,12.469444444444443,4393847.530942449
Gro,M5,cDXGF,Measure,CZ01,12.469444444444443,4393847.530943843
Gro,M5,cDXHP,Base,CZ01,12.469444444444443,4629680.101407888
Gro,M5,cDXHP,Measure,CZ01,12.469444444444443,4629680.101410079
Gro,M5,cPTAC,Base,CZ01,12.469444444444443,2681387.270956419
Gro,M5,cPTAC,Measure,CZ01,12.469444444444443,2681382.358266882
Gro,M5,cPVVG,Base,CZ01,12.469444444444443,4314883.316902214
Gro,M5,cPVVG,Measure,CZ01,12.469444444444443,4314883.316900302
MBT,M1,cDXGF,Base,CZ01,12.469444444444443,52440.05983565368
MBT,M1,cDXGF,Measure,CZ01,12.469444444444443,947531.486708997
MBT,M1,cDXHP,Base,CZ01,12.469444444444443,52550.38984378757
MBT,M1,cDXHP,Measure,CZ01,12.469444444444443,896166.749840156
MBT,M1,cPTAC,Base,CZ01,12.469444444444443,1069329.0786822357
MBT,M1,cPTAC,Measure,CZ01,12.469444444444443,2367824.9329457968
MBT,M1,cPVVG,Base,CZ01,12.469444444444443,337287.1604941143
MBT,M1,cPVVG,Measure,CZ01,12.469444444444443,1863626.6712478588
MBT,M2,cDXGF,Base,CZ01,12.469444444444443,63718584.11651778
MBT,M2,cDXGF,Measure,CZ01,12.469444444444443,55484652.80850451
MBT,M2,cDXHP,Base,CZ01,12.469444444444443,63445013.35921004
MBT,M2,cDXHP,Measure,CZ01,12.469444444444443,55221801.8427153
MBT,M2,cPTAC,Base,CZ01,12.469444444444443,63718584.11652186
MBT,M2,cPTAC,Measure,CZ01,12.469444444444443,55482538.0328731
MBT,M2,cPVVG,Base,CZ01,12.469444444444443,48309438.86764383
MBT,M2,cPVVG,Measure,CZ01,12.469444444444443,45354783.59829809
MBT,M3,cDXGF,Base,CZ01,12.469444444444443,43635641.3305668
MBT,M3,cDXGF,Measure,CZ01,12.469444444444443,43635641.35716372
MBT,M3,cDXHP,Base,CZ01,12.469444444444443,43437785.512586206
MBT,M3,cDXHP,Measure,CZ01,12.469444444444443,43437785.53215505
MBT,M3,cPTAC,Base,CZ01,12.469444444444443,43624036.68351825
MBT,M3,cPTAC,Measure,CZ01,12.469444444444443,43624036.70987629
MBT,M3,cPVVG,Base,CZ01,12.469444444444443,43166644.888111584
