Building Type,Measure,System Type,Run Type,Climate Zone
Asm,M1,cDXGF,Base,CZ01
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-CAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-CAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-CAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M3,cPVVG,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-VAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-VAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-VAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-VAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-VAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-VAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M3,cPVVG,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-VAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-VAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-VAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-VAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-VAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-VAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M4,cDXGF,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-CAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-CAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-CAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M4,cDXGF,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-CAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-CAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-CAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M4,cDXHP,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-CAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-CAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-CAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M4,cDXHP,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-CAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-CAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-CAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M4,cPTAC,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-CAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-CAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-CAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M4,cPTAC,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-CAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-CAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-CAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M4,cPVVG,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-VAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-VAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-VAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-VAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-VAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-VAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M4,cPVVG,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-VAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-VAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-VAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-VAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-VAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-VAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M5,cDXGF,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-CAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-CAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-CAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M5,cDXGF,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-CAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-CAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-CAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M5,cDXHP,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-CAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-CAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-CAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M5,cDXHP,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-CAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-CAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-CAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M5,cPTAC,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-CAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-CAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-CAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M5,cPTAC,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-CAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-CAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-CAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M5,cPVVG,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-VAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-VAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-VAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-VAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-VAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-VAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Gro,M5,cPVVG,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
GROCERY SALES EL1 SSE PERIM SPC (G.SSE1) SZ-VAV OA CONTROLLER,       11.54,        4.72
INDLOADDOCK EL1 NORTH PERIM SPC (G.N3) SZ-VAV OA CONTROLLER,        1.63,    0.201821
OFFICE EL1 SW PERIM SPC (G.SW2) SZ-VAV OA CONTROLLER,        1.83,    0.247764
REFFOODPREP EL1 CORE SPC (G.C4) SZ-VAV OA CONTROLLER,    0.283555,    0.000000
REFWALKINCOOL EL1 CORE SPC (G.C6) SZ-VAV OA CONTROLLER,    0.250327,    0.000000
REFWALKINFREEZE EL1 CORE SPC (G.C5) SZ-VAV OA CONTROLLER,    0.232319,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
MBT,M1,cDXGF,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
CONFERENCE EL1 CORE SPC (G.C7) SZ-CAV OA CONTROLLER,        1.96,    0.943574
CORRIDOR EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,        5.29,        2.83
DINING EL1 CORE SPC (G.C9) SZ-CAV OA CONTROLLER,        2.69,        1.42
OFFICE EL1 CORE SPC (G.C11) SZ-CAV OA CONTROLLER,        4.82,        1.12
OFFICE EL1 EAST PERIM SPC (G.E2) SZ-CAV OA CONTROLLER,        1.47,    0.177918
OFFICE EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        6.98,        1.15
OFFICE EL1 SOUTH PERIM SPC (G.S1) SZ-CAV OA CONTROLLER,        7.70,        1.15
OFFICE EL1 WEST PERIM SPC (G.W4) SZ-CAV OA CONTROLLER,        1.78,    0.177918
Building Type,Measure,System Type,Run Type,Climate Zone
MBT,M1,cDXGF,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
CONFERENCE EL1 CORE SPC (G.C7) SZ-CAV OA CONTROLLER,        1.96,    0.943574
CORRIDOR EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,        5.29,        2.83
DINING EL1 CORE SPC (G.C9) SZ-CAV OA CONTROLLER,        2.69,        1.42
OFFICE EL1 CORE SPC (G.C11) SZ-CAV OA CONTROLLER,        4.82,        1.12
OFFICE EL1 EAST PERIM SPC (G.E2) SZ-CAV OA CONTROLLER,        1.47,    0.177918
OFFICE EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        6.98,        1.15
OFFICE EL1 SOUTH PERIM SPC (G.S1) SZ-CAV OA CONTROLLER,        7.70,        1.15
OFFICE EL1 WEST PERIM SPC (G.W4) SZ-CAV OA CONTROLLER,        1.78,    0.177918
Building Type,Measure,System Type,Run Type,Climate Zone
MBT,M1,cDXHP,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
CONFERENCE EL1 CORE SPC (G.C7) SZ-CAV OA CONTROLLER,        1.96,    0.943574
CORRIDOR EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,        5.29,        2.83
DINING EL1 CORE SPC (G.C9) SZ-CAV OA CONTROLLER,        2.69,        1.42
OFFICE EL1 CORE SPC (G.C11) SZ-CAV OA CONTROLLER,        4.82,        1.12
OFFICE EL1 EAST PERIM SPC (G.E2) SZ-CAV OA CONTROLLER,        1.47,    0.177918
OFFICE EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        6.98,        1.15
OFFICE EL1 SOUTH PERIM SPC (G.S1) SZ-CAV OA CONTROLLER,        7.70,        1.15
OFFICE EL1 WEST PERIM SPC (G.W4) SZ-CAV OA CONTROLLER,        1.78,    0.177918
Building Type,Measure,System Type,Run Type,Climate Zone
MBT,M1,cDXHP,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
CONFERENCE EL1 CORE SPC (G.C7) SZ-CAV OA CONTROLLER,        1.96,    0.943574
CORRIDOR EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,        5.29,        2.83
DINING EL1 CORE SPC (G.C9) SZ-CAV OA CONTROLLER,        2.69,        1.42
OFFICE EL1 CORE SPC (G.C11) SZ-CAV OA CONTROLLER,        4.82,        1.12
OFFICE EL1 EAST PERIM SPC (G.E2) SZ-CAV OA CONTROLLER,        1.47,    0.177918
OFFICE EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        6.98,        1.15
OFFICE EL1 SOUTH PERIM SPC (G.S1) SZ-CAV OA CONTROLLER,        7.70,        1.15
OFFICE EL1 WEST PERIM SPC (G.W4) SZ-CAV OA CONTROLLER,        1.78,    0.177918
Building Type,Measure,System Type,Run Type,Climate Zone
MBT,M1,cPTAC,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
CONFERENCE EL1 CORE SPC (G.C7) SZ-CAV OA CONTROLLER,        1.96,    0.943574
CORRIDOR EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,        5.29,        2.83
DINING EL1 CORE SPC (G.C9) SZ-CAV OA CONTROLLER,        2.69,        1.42
OFFICE EL1 CORE SPC (G.C11) SZ-CAV OA CONTROLLER,        4.82,        1.12
OFFICE EL1 EAST PERIM SPC (G.E2) SZ-CAV OA CONTROLLER,        1.47,    0.177918
OFFICE EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        6.98,        1.15
OFFICE EL1 SOUTH PERIM SPC (G.S1) SZ-CAV OA CONTROLLER,        7.70,        1.15
OFFICE EL1 WEST PERIM SPC (G.W4) SZ-CAV OA CONTROLLER,        1.78,    0.177918
Building Type,Measure,System Type,Run Type,Climate Zone
MBT,M1,cPTAC,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
CONFERENCE EL1 CORE SPC (G.C7) SZ-CAV OA CONTROLLER,        1.96,    0.943574
CORRIDOR EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,        5.29,        2.83
DINING EL1 CORE SPC (G.C9) SZ-CAV OA CONTROLLER,        2.69,        1.42
OFFICE EL1 CORE SPC (G.C11) SZ-CAV OA CONTROLLER,        4.82,        1.12
OFFICE EL1 EAST PERIM SPC (G.E2) SZ-CAV OA CONTROLLER,        1.47,    0.177918
OFFICE EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        6.98,        1.15
OFFICE EL1 SOUTH PERIM SPC (G.S1) SZ-CAV OA CONTROLLER,        7.70,        1.15
OFFICE EL1 WEST PERIM SPC (G.W4) SZ-CAV OA CONTROLLER,        1.78,    0.177918
Building Type,Measure,System Type,Run Type,Climate Zone
MBT,M1,cPVVG,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
CONFERENCE EL1 CORE SPC (G.C7) SZ-VAV OA CONTROLLER,        1.96,    0.943574
CORRIDOR EL1 CORE SPC (G.C6) SZ-VAV OA CONTROLLER,        5.29,        2.83
DINING EL1 CORE SPC (G.C9) SZ-VAV OA CONTROLLER,        2.69,        1.42
OFFICE EL1 CORE SPC (G.C11) SZ-VAV OA CONTROLLER,        4.82,        1.12
OFFICE EL1 EAST PERIM SPC (G.E2) SZ-VAV OA CONTROLLER,        1.47,    0.177918
OFFICE EL1 NORTH PERIM SPC (G.N3) SZ-VAV OA CONTROLLER,        6.98,        1.15
OFFICE EL1 SOUTH PERIM SPC (G.S1) SZ-VAV OA CONTROLLER,        7.70,        1.15
OFFICE EL1 WEST PERIM SPC (G.W4) SZ-VAV OA CONTROLLER,        1.78,    0.177918
Building Type,Measure,System Type,Run Type,Climate Zone
MBT,M1,cPVVG,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
CONFERENCE EL1 CORE SPC (G.C7) SZ-VAV OA CONTROLLER,        1.96,    0.943574
CORRIDOR EL1 CORE SPC (G.C6) SZ-VAV OA CONTROLLER,        5.29,        2.83
DINING EL1 CORE SPC (G.C9) SZ-VAV OA CONTROLLER,        2.69,        1.42
OFFICE EL1 CORE SPC (G.C11) SZ-VAV OA CONTROLLER,        4.82,        1.12
OFFICE EL1 EAST PERIM SPC (G.E2) SZ-VAV OA CONTROLLER,        1.47,    0.177918
OFFICE EL1 NORTH PERIM SPC (G.N3) SZ-VAV OA CONTROLLER,        6.98,        1.15
OFFICE EL1 SOUTH PERIM SPC (G.S1) SZ-VAV OA CONTROLLER,        7.70,        1.15
OFFICE EL1 WEST PERIM SPC (G.W4) SZ-VAV OA CONTROLLER,        1.78,    0.177918
Building Type,Measure,System Type,Run Type,Climate Zone
MBT,M2,cDXGF,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
CONFERENCE EL1 CORE SPC (G.C7) SZ-CAV OA CONTROLLER,        1.96,    0.943574
CORRIDOR EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,        5.29,        2.83
DINING EL1 CORE SPC (G.C9) SZ-CAV OA CONTROLLER,        2.69,        1.42
OFFICE EL1 CORE SPC (G.C11) SZ-CAV OA CONTROLLER,        4.82,        1.12
OFFICE EL1 EAST PERIM SPC (G.E2) SZ-CAV OA CONTROLLER,        1.47,    0.177918
OFFICE EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        6.98,        1.15
OFFICE EL1 SOUTH PERIM SPC (G.S1) SZ-CAV OA CONTROLLER,        7.70,        1.15
OFFICE EL1 WEST PERIM SPC (G.W4) SZ-CAV OA CONTROLLER,        1.78,    0.177918
Building Type,Measure,System Type,Run Type,Climate Zone
MBT,M2,cDXGF,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
CONFERENCE EL1 CORE SPC (G.C7) SZ-CAV OA CONTROLLER,        1.96,    0.943574
CORRIDOR EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,        5.29,        2.83
DINING EL1 CORE SPC (G.C9) SZ-CAV OA CONTROLLER,        2.69,        1.42
OFFICE EL1 CORE SPC (G.C11) SZ-CAV OA CONTROLLER,        4.82,        1.12
OFFICE EL1 EAST PERIM SPC (G.E2) SZ-CAV OA CONTROLLER,        1.47,    0.177918
OFFICE EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        6.98,        1.15
OFFICE EL1 SOUTH PERIM SPC (G.S1) SZ-CAV OA CONTROLLER,        7.70,        1.15
OFFICE EL1 WEST PERIM SPC (G.W4) SZ-CAV OA CONTROLLER,        1.78,    0.177918
Building Type,Measure,System Type,Run Type,Climate Zone
MBT,M2,cDXHP,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
CONFERENCE EL1 CORE SPC (G.C7) SZ-CAV OA CONTROLLER,        1.96,    0.943574
CORRIDOR EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,        5.29,        2.83
DINING EL1 CORE SPC (G.C9) SZ-CAV OA CONTROLLER,        2.69,        1.42
OFFICE EL1 CORE SPC (G.C11) SZ-CAV OA CONTROLLER,        4.82,        1.12
OFFICE EL1 EAST PERIM SPC (G.E2) SZ-CAV OA CONTROLLER,        1.47,    0.177918
OFFICE EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        6.98,        1.15
OFFICE EL1 SOUTH PERIM SPC (G.S1) SZ-CAV OA CONTROLLER,        7.70,        1.15
OFFICE EL1 WEST PERIM SPC (G.W4) SZ-CAV OA CONTROLLER,        1.78,    0.177918
Building Type,Measure,System Type,Run Type,Climate Zone
MBT,M2,cDXHP,Measure,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
CONFERENCE EL1 CORE SPC (G.C7) SZ-CAV OA CONTROLLER,        1.96,    0.943574
CORRIDOR EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,        5.29,        2.83
DINING EL1 CORE SPC (G.C9) SZ-CAV OA CONTROLLER,        2.69,        1.42
OFFICE EL1 CORE SPC (G.C11) SZ-CAV OA CONTROLLER,        4.82,        1.12
OFFICE EL1 EAST PERIM SPC (G.E2) SZ-CAV OA CONTROLLER,        1.47,    0.177918
OFFICE EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        6.98,        1.15
OFFICE EL1 SOUTH PERIM SPC (G.S1) SZ-CAV OA CONTROLLER,        7.70,        1.15
OFFICE EL1 WEST PERIM SPC (G.W4) SZ-CAV OA CONTROLLER,        1.78,    0.177918
Building Type,Measure,System Type,Run Type,Climate Zone
MBT,M2,cPTAC,Base,CZ13
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
CONFERENCE EL1 CORE SPC (G.C7) SZ-CAV OA CONTROLLER,        1.96,    0.943574
CORRIDOR EL1 CORE SPC (G.C6) SZ-CAV OA CONTROLLER,        5.29,        2.83
