File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cooling Capacity (W),Heating Capacity (W),Value/Program Version and Build (),Value/Weather File (),Area/Conditioned Total (m2),Electricity Intensity/HVAC (kWh/m2),Natural Gas Intensity/HVAC (kWh/m2),Electricity/Heating (kWh),Electricity/Cooling (kWh),Electricity/Interior Lighting (kWh),Electricity/Exterior Lighting (kWh),Electricity/Interior Equipment (kWh),Electricity/Exterior Equipment (kWh),Electricity/Fans (kWh),Electricity/Pumps (kWh),Electricity/Heat Rejection (kWh),Electricity/Humidification (kWh),Electricity/Heat Recovery (kWh),Electricity/Water Systems (kWh),Electricity/Refrigeration (kWh),Electricity/Generators (kWh),Natural Gas/Heating (kWh),Natural Gas/Cooling (kWh),Natural Gas/Interior Lighting (kWh),Natural Gas/Exterior Lighting (kWh),Natural Gas/Interior Equipment (kWh),Natural Gas/Exterior Equipment (kWh),Natural Gas/Fans (kWh),Natural Gas/Pumps (kWh),Natural Gas/Heat Rejection (kWh),Natural Gas/Humidification (kWh),Natural Gas/Heat Recovery (kWh),Natural Gas/Water Systems (kWh),Natural Gas/Refrigeration (kWh),Natural Gas/Generators (kWh),Electricity:Facility [J](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Hourly)
CZ01/MLI&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-10.15-Msr/instance-out.sql,CZ01,MLI,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-10.15-Msr,1093497.2,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,9291.61,50.99,5.89,386788.02,13002.68,283897.7,0.0,240539.88,0.0,73963.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54696.51,0.0,0.0,732691389.0552609,20.015
CZ01/MLI&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.17-Msr/instance-out.sql,CZ01,MLI,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.17-Msr,1093497.2,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,9291.61,50.86,5.89,386787.68,11833.12,283897.7,0.0,240539.88,0.0,73963.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54696.51,0.0,0.0,717628695.6195321,20.015
CZ01/MLI&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.40-Msr/instance-out.sql,CZ01,MLI,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.40-Msr,1093497.2,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,9291.61,50.83,5.89,386787.12,11557.94,283897.7,0.0,240539.88,0.0,73963.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54696.51,0.0,0.0,714084532.4581842,20.015
CZ01/MLI&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.9-Std/instance-out.sql,CZ01,MLI,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.9-Std,1093497.2,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,9291.61,50.78,5.89,386787.49,11099.06,283897.7,0.0,240539.88,0.0,73963.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54696.51,0.0,0.0,708174662.3727603,20.015
CZ01/MLI&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-12.84-Msr/instance-out.sql,CZ01,MLI,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-12.84-Msr,1093497.2,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,9291.61,50.69,5.89,386786.6,10282.58,283897.7,0.0,240539.88,0.0,73963.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54696.51,0.0,0.0,697659169.3931786,20.015
CZ01/MLI&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-14.28-Msr/instance-out.sql,CZ01,MLI,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-14.28-Msr,1093497.2,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,9291.61,50.58,5.89,386786.16,9260.71,283897.7,0.0,240539.88,0.0,73963.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54696.51,0.0,0.0,684498474.7634535,20.015
CZ01/MLI&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-7.61-Std/instance-out.sql,CZ01,MLI,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-7.61-Std,1093497.2,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,9291.61,51.45,5.89,386790.12,17336.9,283897.7,0.0,240539.88,0.0,73963.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54696.51,0.0,0.0,788511958.846491,20.015
CZ01/MLI&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-8.46-Std/instance-out.sql,CZ01,MLI,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-8.46-Std,1093497.2,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,9291.61,51.27,5.89,386789.71,15585.09,283897.7,0.0,240539.88,0.0,73963.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54696.51,0.0,0.0,765950334.8193736,20.015
CZ01/MLI&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.13-Msr/instance-out.sql,CZ01,MLI,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.13-Msr,1093497.2,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,9291.61,51.14,5.89,386788.36,14428.78,283897.7,0.0,240539.88,0.0,73963.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54696.51,0.0,0.0,751058157.1801174,20.015
CZ01/MLI&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.5-Std/instance-out.sql,CZ01,MLI,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.5-Std,1093497.2,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,9291.61,51.08,5.89,386788.63,13891.06,283897.7,0.0,240539.88,0.0,73963.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54696.51,0.0,0.0,744132872.304395,20.015
CZ01/MLI&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.31-Std/instance-out.sql,CZ01,MLI,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.31-Std,1093497.2,,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,9291.61,51.12,5.89,386789.3,14199.75,283897.7,0.0,240539.88,0.0,73963.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54696.51,0.0,0.0,748108498.8071244,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-10.27-Msr/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-10.27-Msr,209792.55,80983.81,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.7,2.76,84670.77,3554.58,51355.88,0.0,22209.36,0.0,16791.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.92,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,82935089.19954786,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-10.70-Std/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-10.70-Std,209792.55,80983.81,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.66,2.76,84670.77,3459.43,51355.88,0.0,22209.36,0.0,16791.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.92,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,81894500.31246872,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.29-Msr/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.29-Msr,209792.55,80983.81,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.62,2.76,84670.77,3349.63,51355.88,0.0,22209.36,0.0,16791.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.92,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,80693737.01031037,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.40-Msr/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.40-Msr,209792.55,80983.81,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.61,2.76,84670.77,3322.53,51355.88,0.0,22209.36,0.0,16791.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.92,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,80397342.96795793,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-11.9-Std/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-11.9-Std,209792.55,80983.81,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.58,2.76,84670.77,3240.32,51355.88,0.0,22209.36,0.0,16791.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.92,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,79498305.55512515,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-12.84-Msr/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-12.84-Msr,209792.55,80983.81,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.53,2.76,84670.77,3094.05,51355.88,0.0,22209.36,0.0,16791.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.92,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,77898638.98608476,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-7.71-Std/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-7.71-Std,209792.55,80983.81,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.97,2.76,84670.77,4310.42,51355.88,0.0,22209.36,0.0,16791.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.92,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,91201018.93920106,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-14.28-Msr/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-14.28-Msr,209792.55,80983.81,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.47,2.76,84670.77,2910.98,51355.88,0.0,22209.36,0.0,16791.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.92,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,75896571.82048452,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-8.56-Std/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-8.56-Std,209792.55,80983.81,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.86,2.76,84670.77,4015.11,51355.88,0.0,22209.36,0.0,16791.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.92,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,87971539.41301098,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.25-Msr/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.25-Msr,209792.55,80983.81,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.79,2.76,84670.77,3803.91,51355.88,0.0,22209.36,0.0,16791.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.92,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,85661829.76097694,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.5-Std/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.5-Std,209792.55,80983.81,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.76,2.76,84670.77,3740.51,51355.88,0.0,22209.36,0.0,16791.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.92,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,84968438.66461061,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-9.41-Std/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-9.41-Std,209792.55,80983.81,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.77,2.76,84670.77,3763.91,51355.88,0.0,22209.36,0.0,16791.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.92,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,85224384.75112201,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-10.70-Std/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-10.70-Std,209792.55,76077.14,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.66,2.76,84686.16,3445.24,51355.88,0.0,22209.36,0.0,16791.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834.67,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,81894500.31246871,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-10.15-Msr/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-10.15-Msr,209792.55,76077.14,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.71,2.76,84686.16,3567.17,51355.88,0.0,22209.36,0.0,16791.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834.67,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,83227906.07242362,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.40-Msr/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.40-Msr,209792.55,76077.14,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.61,2.76,84686.02,3308.34,51355.88,0.0,22209.36,0.0,16791.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834.67,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,80397342.96795791,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.17-Msr/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.17-Msr,209792.55,76077.14,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.63,2.76,84686.11,3357.64,51355.88,0.0,22209.36,0.0,16791.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834.67,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,80936497.84499902,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-12.84-Msr/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-12.84-Msr,209792.55,76077.14,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.53,2.76,84685.94,3079.85,51355.88,0.0,22209.36,0.0,16791.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834.67,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,77898638.98608473,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-11.9-Std/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-11.9-Std,209792.55,76077.14,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.58,2.76,84686.08,3226.13,51355.88,0.0,22209.36,0.0,16791.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834.67,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,79498305.55512513,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-14.28-Msr/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-14.28-Msr,209792.55,76077.14,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.47,2.76,84685.87,2896.78,51355.88,0.0,22209.36,0.0,16791.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834.67,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,75896571.82048449,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-7.61-Std/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-7.61-Std,209792.55,76077.14,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.99,2.76,84686.49,4343.67,51355.88,0.0,22209.36,0.0,16791.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834.67,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,91719595.38582076,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.13-Msr/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.13-Msr,209792.55,76077.14,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.8,2.76,84686.21,3822.66,51355.88,0.0,22209.36,0.0,16791.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834.67,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,86021945.781993,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-8.46-Std/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-8.46-Std,209792.55,76077.14,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.87,2.76,84686.42,4029.82,51355.88,0.0,22209.36,0.0,16791.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834.67,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,88287414.33929089,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.31-Std/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.31-Std,209792.55,76077.14,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:20",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.78,2.76,84686.36,3781.63,51355.88,0.0,22209.36,0.0,16791.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834.67,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,85573229.78755236,20.015
CZ01/Mtl&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxHP_equip-pkgTerm-EER-9.5-Std/instance-out.sql,CZ01,Mtl,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxHP_equip-pkgTerm-EER-9.5-Std,209792.55,76077.14,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,2785.81,37.76,2.76,84686.26,3726.33,51355.88,0.0,22209.36,0.0,16791.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834.67,0.0,0.0,0.0,252.11,0.0,0.0,0.0,0.0,0.0,0.0,1843.47,0.0,0.0,84968438.66461061,20.015
CZ01/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-10.27-Msr/instance-out.sql,CZ01,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-10.27-Msr,294692.22,94874.19,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,5574.24,26.59,41.7,50253.63,26919.45,201226.15,0.0,282049.05,0.0,71030.18,41.08,0.0,0.0,0.0,0.0,0.0,0.0,95037.4,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,137435.7,0.0,0.0,300278579.3906837,20.015
CZ01/Nrs&0&cDXHP&Ex&dxHP_equip__pkgTerm/NE-dxAC_equip-pkgTerm-EER-10.70-Std/instance-out.sql,CZ01,Nrs,0,cDXHP,Ex,dxHP_equip,pkgTerm,NE-dxAC_equip-pkgTerm-EER-10.70-Std,294692.22,94874.19,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.05.15 23:21",CA_EUREKA - USA Custom-725940 WMO#=725940,5574.24,26.57,41.7,50253.63,26756.86,201226.15,0.0,282049.05,0.0,71030.18,41.08,0.0,0.0,0.0,0.0,0.0,0.0,95037.4,0.0,0.0,0.0,65854.75,0.0,0.0,0.0,0.0,0.0,0.0,137435.7,0.0,0.0,299002887.0891573,20.015
